probe,ORDER,n,SEED,bench_simtime
lookup,0,2995,0,6.16e-06
lookup,0,2996,0,7.92e-06
lookup,0,2997,0,6.6e-06
lookup,0,2998,0,7.04e-06
lookup,0,2999,0,6.6e-06
lookup,0,3,0,4.4e-07
lookup,0,30,0,2.2e-06
lookup,0,300,0,3.96e-06
lookup,0,3000,0,7.04e-06
lookup,0,3001,0,7.48e-06
lookup,0,3002,0,5.72e-06
lookup,0,3003,0,6.6e-06
lookup,0,3004,0,6.16e-06
lookup,0,3005,0,6.16e-06
lookup,0,3006,0,7.48e-06
lookup,0,3007,0,7.04e-06
lookup,0,3008,0,5.72e-06
lookup,0,3009,0,7.04e-06
lookup,0,301,0,4.4e-06
lookup,0,3010,0,6.6e-06
lookup,0,3011,0,5.72e-06
lookup,0,3012,0,6.16e-06
lookup,0,3013,0,5.28e-06
lookup,0,3014,0,6.6e-06
lookup,0,3015,0,6.6e-06
lookup,0,3016,0,7.04e-06
lookup,0,3017,0,7.04e-06
lookup,0,3018,0,5.72e-06
lookup,0,3019,0,6.6e-06
lookup,0,302,0,3.52e-06
lookup,0,3020,0,6.6e-06
lookup,0,3021,0,7.48e-06
lookup,0,3022,0,7.48e-06
lookup,0,3023,0,5.72e-06
lookup,0,3024,0,5.72e-06
lookup,0,3025,0,5.28e-06
lookup,0,3026,0,5.28e-06
lookup,0,3027,0,3.52e-06
lookup,0,3028,0,7.04e-06
lookup,0,3029,0,3.52e-06
lookup,0,303,0,4.4e-06
lookup,0,3030,0,5.72e-06
lookup,0,3031,0,5.28e-06
lookup,0,3032,0,5.72e-06
lookup,0,3033,0,7.04e-06
lookup,0,3034,0,6.16e-06
lookup,0,3035,0,7.04e-06
lookup,0,3036,0,7.04e-06
lookup,0,3037,0,6.16e-06
lookup,0,3038,0,7.48e-06
lookup,0,3039,0,6.6e-06
lookup,0,304,0,2.64e-06
lookup,0,3040,0,7.48e-06
lookup,0,3041,0,7.48e-06
lookup,0,3042,0,7.92e-06
lookup,0,3043,0,6.16e-06
lookup,0,3044,0,6.6e-06
lookup,0,3045,0,6.16e-06
lookup,0,3046,0,6.6e-06
lookup,0,3047,0,6.6e-06
lookup,0,3048,0,4.84e-06
lookup,0,3049,0,3.52e-06
lookup,0,305,0,3.52e-06
lookup,0,3050,0,6.16e-06
lookup,0,3051,0,7.48e-06
lookup,0,3052,0,6.16e-06
lookup,0,3053,0,6.16e-06
lookup,0,3054,0,5.72e-06
lookup,0,3055,0,7.04e-06
lookup,0,3056,0,6.6e-06
lookup,0,3057,0,6.16e-06
lookup,0,3058,0,7.48e-06
lookup,0,3059,0,5.28e-06
lookup,0,306,0,4.4e-06
lookup,0,3060,0,7.48e-06
lookup,0,3061,0,5.72e-06
lookup,0,3062,0,7.04e-06
lookup,0,3063,0,5.28e-06
lookup,0,3064,0,6.16e-06
lookup,0,3065,0,6.6e-06
lookup,0,3066,0,6.16e-06
lookup,0,3067,0,6.16e-06
lookup,0,3068,0,7.04e-06
lookup,0,3069,0,5.28e-06
lookup,0,307,0,5.72e-06
lookup,0,3070,0,7.92e-06
lookup,0,3071,0,5.28e-06
lookup,0,3072,0,7.04e-06
lookup,0,3073,0,6.6e-06
lookup,0,3074,0,6.16e-06
lookup,0,3075,0,7.48e-06
lookup,0,3076,0,6.16e-06
lookup,0,3077,0,5.28e-06
lookup,0,3078,0,6.6e-06
lookup,0,3079,0,4.4e-06
lookup,0,308,0,4.84e-06
lookup,0,3080,0,4.4e-06
lookup,0,3081,0,4.84e-06
lookup,0,3082,0,7.48e-06
lookup,0,3083,0,7.92e-06
lookup,0,3084,0,5.72e-06
lookup,0,3085,0,6.16e-06
lookup,0,3086,0,6.16e-06
lookup,0,3087,0,7.48e-06
lookup,0,3088,0,8.8e-06
lookup,0,3089,0,7.48e-06
lookup,0,309,0,5.72e-06
lookup,0,3090,0,7.04e-06
lookup,0,3091,0,7.48e-06
lookup,0,3092,0,5.28e-06
lookup,0,3093,0,6.16e-06
lookup,0,3094,0,6.6e-06
lookup,0,3095,0,7.04e-06
lookup,0,3096,0,7.04e-06
lookup,0,3097,0,4.84e-06
lookup,0,3098,0,6.16e-06
lookup,0,3099,0,7.04e-06
lookup,0,31,0,2.2e-06
lookup,0,310,0,5.28e-06
lookup,0,3100,0,7.48e-06
lookup,0,3101,0,7.48e-06
lookup,0,3102,0,1.76e-06
lookup,0,3103,0,5.28e-06
lookup,0,3104,0,7.04e-06
lookup,0,3105,0,7.48e-06
lookup,0,3106,0,7.92e-06
lookup,0,3107,0,4.4e-06
lookup,0,3108,0,7.48e-06
lookup,0,3109,0,4.4e-06
lookup,0,311,0,3.08e-06
lookup,0,3110,0,5.72e-06
lookup,0,3111,0,6.16e-06
lookup,0,3112,0,7.04e-06
lookup,0,3113,0,6.16e-06
lookup,0,3114,0,7.04e-06
lookup,0,3115,0,4.4e-06
lookup,0,3116,0,7.48e-06
lookup,0,3117,0,7.04e-06
lookup,0,3118,0,8.36e-06
lookup,0,3119,0,8.8e-06
lookup,0,312,0,3.96e-06
lookup,0,3120,0,8.8e-07
lookup,0,3121,0,6.6e-06
lookup,0,3122,0,6.16e-06
lookup,0,3123,0,6.6e-06
lookup,0,3124,0,2.64e-06
lookup,0,3125,0,7.48e-06
lookup,0,3126,0,7.48e-06
lookup,0,3127,0,5.72e-06
lookup,0,3128,0,8.36e-06
lookup,0,3129,0,5.72e-06
lookup,0,313,0,5.28e-06
lookup,0,3130,0,6.6e-06
lookup,0,3131,0,6.6e-06
lookup,0,3132,0,7.92e-06
lookup,0,3133,0,5.72e-06
lookup,0,3134,0,7.92e-06
lookup,0,3135,0,7.48e-06
lookup,0,3136,0,6.16e-06
lookup,0,3137,0,7.48e-06
lookup,0,3138,0,6.6e-06
lookup,0,3139,0,6.6e-06
lookup,0,314,0,3.96e-06
lookup,0,3140,0,6.6e-06
lookup,0,3141,0,7.04e-06
lookup,0,3142,0,6.16e-06
lookup,0,3143,0,7.04e-06
lookup,0,3144,0,5.72e-06
lookup,0,3145,0,7.48e-06
lookup,0,3146,0,7.92e-06
lookup,0,3147,0,5.72e-06
lookup,0,3148,0,7.92e-06
lookup,0,3149,0,5.72e-06
lookup,0,315,0,4.84e-06
lookup,0,3150,0,5.28e-06
lookup,0,3151,0,7.04e-06
lookup,0,3152,0,8.36e-06
lookup,0,3153,0,5.28e-06
lookup,0,3154,0,6.6e-06
lookup,0,3155,0,7.48e-06
lookup,0,3156,0,6.16e-06
lookup,0,3157,0,6.6e-06
lookup,0,3158,0,6.16e-06
lookup,0,3159,0,7.48e-06
lookup,0,316,0,3.08e-06
lookup,0,3160,0,7.92e-06
lookup,0,3161,0,7.48e-06
lookup,0,3162,0,5.72e-06
lookup,0,3163,0,5.72e-06
lookup,0,3164,0,7.92e-06
lookup,0,3165,0,7.04e-06
lookup,0,3166,0,7.48e-06
lookup,0,3167,0,7.48e-06
lookup,0,3168,0,6.6e-06
lookup,0,3169,0,6.6e-06
lookup,0,317,0,4.84e-06
lookup,0,3170,0,4.84e-06
lookup,0,3171,0,6.6e-06
lookup,0,3172,0,4.4e-06
lookup,0,3173,0,6.6e-06
lookup,0,3174,0,7.04e-06
lookup,0,3175,0,5.28e-06
lookup,0,3176,0,7.48e-06
lookup,0,3177,0,4.84e-06
lookup,0,3178,0,7.48e-06
lookup,0,3179,0,6.16e-06
lookup,0,318,0,5.28e-06
lookup,0,3180,0,5.72e-06
lookup,0,3181,0,7.04e-06
lookup,0,3182,0,6.16e-06
lookup,0,3183,0,7.92e-06
lookup,0,3184,0,5.72e-06
lookup,0,3185,0,6.6e-06
lookup,0,3186,0,7.04e-06
lookup,0,3187,0,6.6e-06
lookup,0,3188,0,7.48e-06
lookup,0,3189,0,6.16e-06
lookup,0,319,0,5.28e-06
lookup,0,3190,0,6.6e-06
lookup,0,3191,0,6.6e-06
lookup,0,3192,0,6.16e-06
lookup,0,3193,0,5.28e-06
lookup,0,3194,0,7.48e-06
lookup,0,3195,0,7.92e-06
lookup,0,3196,0,6.6e-06
lookup,0,3197,0,5.72e-06
lookup,0,3198,0,6.16e-06
lookup,0,3199,0,5.72e-06
lookup,0,32,0,2.2e-06
lookup,0,320,0,5.28e-06
lookup,0,3200,0,7.48e-06
lookup,0,3201,0,7.48e-06
lookup,0,3202,0,6.16e-06
lookup,0,3203,0,5.28e-06
lookup,0,3204,0,7.48e-06
lookup,0,3205,0,5.28e-06
lookup,0,3206,0,4.84e-06
lookup,0,3207,0,7.92e-06
lookup,0,3208,0,7.04e-06
lookup,0,3209,0,7.92e-06
lookup,0,321,0,4.84e-06
lookup,0,3210,0,7.48e-06
lookup,0,3211,0,5.72e-06
lookup,0,3212,0,6.6e-06
lookup,0,3213,0,6.16e-06
lookup,0,3214,0,7.48e-06
lookup,0,3215,0,7.92e-06
lookup,0,3216,0,5.72e-06
lookup,0,3217,0,7.48e-06
lookup,0,3218,0,3.96e-06
lookup,0,3219,0,6.16e-06
lookup,0,322,0,4.84e-06
lookup,0,3220,0,4.84e-06
lookup,0,3221,0,6.16e-06
lookup,0,3222,0,6.6e-06
lookup,0,3223,0,7.48e-06
lookup,0,3224,0,6.6e-06
lookup,0,3225,0,7.48e-06
lookup,0,3226,0,6.6e-06
lookup,0,3227,0,7.92e-06
lookup,0,3228,0,5.72e-06
lookup,0,3229,0,6.16e-06
lookup,0,323,0,3.96e-06
lookup,0,3230,0,8.8e-06
lookup,0,3231,0,7.48e-06
lookup,0,3232,0,5.28e-06
lookup,0,3233,0,7.04e-06
lookup,0,3234,0,6.6e-06
lookup,0,3235,0,4.4e-06
lookup,0,3236,0,3.08e-06
lookup,0,3237,0,7.04e-06
lookup,0,3238,0,6.16e-06
lookup,0,3239,0,6.16e-06
lookup,0,324,0,2.2e-06
lookup,0,3240,0,6.6e-06
lookup,0,3241,0,6.16e-06
lookup,0,3242,0,6.6e-06
lookup,0,3243,0,6.6e-06
lookup,0,3244,0,6.16e-06
lookup,0,3245,0,6.16e-06
lookup,0,3246,0,5.28e-06
lookup,0,3247,0,7.04e-06
lookup,0,3248,0,7.92e-06
lookup,0,3249,0,5.28e-06
lookup,0,325,0,4.4e-06
lookup,0,3250,0,6.6e-06
lookup,0,3251,0,7.48e-06
lookup,0,3252,0,7.92e-06
lookup,0,3253,0,7.04e-06
lookup,0,3254,0,6.6e-06
lookup,0,3255,0,6.16e-06
lookup,0,3256,0,5.28e-06
lookup,0,3257,0,6.16e-06
lookup,0,3258,0,5.72e-06
lookup,0,3259,0,7.92e-06
lookup,0,326,0,1.32e-06
lookup,0,3260,0,8.8e-06
lookup,0,3261,0,7.92e-06
lookup,0,3262,0,6.6e-06
lookup,0,3263,0,6.16e-06
lookup,0,3264,0,6.16e-06
lookup,0,3265,0,6.16e-06
lookup,0,3266,0,7.04e-06
lookup,0,3267,0,6.16e-06
lookup,0,3268,0,6.16e-06
lookup,0,3269,0,7.04e-06
lookup,0,327,0,5.28e-06
lookup,0,3270,0,7.48e-06
lookup,0,3271,0,6.16e-06
lookup,0,3272,0,6.6e-06
lookup,0,3273,0,7.04e-06
lookup,0,3274,0,5.72e-06
lookup,0,3275,0,6.6e-06
lookup,0,3276,0,6.16e-06
lookup,0,3277,0,6.16e-06
lookup,0,3278,0,7.04e-06
lookup,0,3279,0,6.6e-06
lookup,0,328,0,1.32e-06
lookup,0,3280,0,7.04e-06
lookup,0,3281,0,5.28e-06
lookup,0,3282,0,6.6e-06
lookup,0,3283,0,6.6e-06
lookup,0,3284,0,6.6e-06
lookup,0,3285,0,6.16e-06
lookup,0,3286,0,7.48e-06
lookup,0,3287,0,5.72e-06
lookup,0,3288,0,6.16e-06
lookup,0,3289,0,7.04e-06
lookup,0,329,0,5.28e-06
lookup,0,3290,0,6.6e-06
lookup,0,3291,0,7.48e-06
lookup,0,3292,0,7.48e-06
lookup,0,3293,0,7.04e-06
lookup,0,3294,0,6.16e-06
lookup,0,3295,0,4.4e-06
lookup,0,3296,0,7.04e-06
lookup,0,3297,0,7.04e-06
lookup,0,3298,0,7.48e-06
lookup,0,3299,0,7.04e-06
lookup,0,33,0,8.8e-07
lookup,0,330,0,4.4e-06
lookup,0,3300,0,8.8e-06
lookup,0,3301,0,6.6e-06
lookup,0,3302,0,4.4e-06
lookup,0,3303,0,7.48e-06
lookup,0,3304,0,6.6e-06
lookup,0,3305,0,5.72e-06
lookup,0,3306,0,6.16e-06
lookup,0,3307,0,6.6e-06
lookup,0,3308,0,3.52e-06
lookup,0,3309,0,7.04e-06
lookup,0,331,0,2.64e-06
lookup,0,3310,0,7.48e-06
lookup,0,3311,0,6.6e-06
lookup,0,3312,0,7.48e-06
lookup,0,3313,0,6.16e-06
lookup,0,3314,0,5.72e-06
lookup,0,3315,0,6.16e-06
lookup,0,3316,0,7.92e-06
lookup,0,3317,0,6.16e-06
lookup,0,3318,0,7.04e-06
lookup,0,3319,0,7.92e-06
lookup,0,332,0,5.28e-06
lookup,0,3320,0,5.28e-06
lookup,0,3321,0,6.6e-06
lookup,0,3322,0,6.16e-06
lookup,0,3323,0,6.6e-06
lookup,0,3324,0,2.2e-06
lookup,0,3325,0,7.04e-06
lookup,0,3326,0,7.04e-06
lookup,0,3327,0,7.48e-06
lookup,0,3328,0,6.6e-06
lookup,0,3329,0,7.48e-06
lookup,0,333,0,3.08e-06
lookup,0,3330,0,8.36e-06
lookup,0,3331,0,7.04e-06
lookup,0,3332,0,4.84e-06
lookup,0,3333,0,4.84e-06
lookup,0,3334,0,7.92e-06
lookup,0,3335,0,6.16e-06
lookup,0,3336,0,7.48e-06
lookup,0,3337,0,5.72e-06
lookup,0,3338,0,4.4e-06
lookup,0,3339,0,6.16e-06
lookup,0,334,0,4.4e-06
lookup,0,3340,0,5.72e-06
lookup,0,3341,0,6.6e-06
lookup,0,3342,0,6.16e-06
lookup,0,3343,0,5.72e-06
lookup,0,3344,0,6.6e-06
lookup,0,3345,0,7.48e-06
lookup,0,3346,0,8.8e-06
lookup,0,3347,0,7.48e-06
lookup,0,3348,0,5.72e-06
lookup,0,3349,0,5.28e-06
lookup,0,335,0,3.96e-06
lookup,0,3350,0,7.92e-06
lookup,0,3351,0,7.92e-06
lookup,0,3352,0,6.16e-06
lookup,0,3353,0,6.6e-06
lookup,0,3354,0,6.16e-06
lookup,0,3355,0,6.16e-06
lookup,0,3356,0,7.92e-06
lookup,0,3357,0,6.16e-06
lookup,0,3358,0,7.48e-06
lookup,0,3359,0,8.36e-06
lookup,0,336,0,3.96e-06
lookup,0,3360,0,5.72e-06
lookup,0,3361,0,3.08e-06
lookup,0,3362,0,6.16e-06
lookup,0,3363,0,7.48e-06
lookup,0,3364,0,7.48e-06
lookup,0,3365,0,5.28e-06
lookup,0,3366,0,7.04e-06
lookup,0,3367,0,7.04e-06
lookup,0,3368,0,6.6e-06
lookup,0,3369,0,7.48e-06
lookup,0,337,0,5.28e-06
lookup,0,3370,0,4.84e-06
lookup,0,3371,0,7.92e-06
lookup,0,3372,0,7.92e-06
lookup,0,3373,0,7.04e-06
lookup,0,3374,0,6.6e-06
lookup,0,3375,0,7.92e-06
lookup,0,3376,0,7.92e-06
lookup,0,3377,0,6.16e-06
lookup,0,3378,0,6.6e-06
lookup,0,3379,0,7.04e-06
lookup,0,338,0,3.08e-06
lookup,0,3380,0,6.6e-06
lookup,0,3381,0,7.48e-06
lookup,0,3382,0,6.6e-06
lookup,0,3383,0,6.16e-06
lookup,0,3384,0,6.16e-06
lookup,0,3385,0,8.36e-06
lookup,0,3386,0,8.8e-07
lookup,0,3387,0,6.16e-06
lookup,0,3388,0,7.92e-06
lookup,0,3389,0,7.04e-06
lookup,0,339,0,4.4e-06
lookup,0,3390,0,7.48e-06
lookup,0,3391,0,6.16e-06
lookup,0,3392,0,8.36e-06
lookup,0,3393,0,7.48e-06
lookup,0,3394,0,7.92e-06
lookup,0,3395,0,6.6e-06
lookup,0,3396,0,7.48e-06
lookup,0,3397,0,6.6e-06
lookup,0,3398,0,6.6e-06
lookup,0,3399,0,7.92e-06
lookup,0,34,0,1.76e-06
lookup,0,340,0,4.4e-06
lookup,0,3400,0,4.84e-06
lookup,0,3401,0,7.04e-06
lookup,0,3402,0,7.04e-06
lookup,0,3403,0,5.72e-06
lookup,0,3404,0,7.04e-06
lookup,0,3405,0,6.6e-06
lookup,0,3406,0,6.6e-06
lookup,0,3407,0,7.92e-06
lookup,0,3408,0,8.36e-06
lookup,0,3409,0,5.72e-06
lookup,0,341,0,3.52e-06
lookup,0,3410,0,7.48e-06
lookup,0,3411,0,7.04e-06
lookup,0,3412,0,3.08e-06
lookup,0,3413,0,6.16e-06
lookup,0,3414,0,7.04e-06
lookup,0,3415,0,6.6e-06
lookup,0,3416,0,7.04e-06
lookup,0,3417,0,7.48e-06
lookup,0,3418,0,7.04e-06
lookup,0,3419,0,5.28e-06
lookup,0,342,0,3.52e-06
lookup,0,3420,0,6.16e-06
lookup,0,3421,0,7.48e-06
lookup,0,3422,0,6.6e-06
lookup,0,3423,0,7.04e-06
lookup,0,3424,0,7.04e-06
lookup,0,3425,0,6.16e-06
lookup,0,3426,0,4.4e-06
lookup,0,3427,0,7.92e-06
lookup,0,3428,0,6.16e-06
lookup,0,3429,0,7.04e-06
lookup,0,343,0,3.96e-06
lookup,0,3430,0,7.04e-06
lookup,0,3431,0,7.04e-06
lookup,0,3432,0,3.96e-06
lookup,0,3433,0,6.6e-06
lookup,0,3434,0,6.16e-06
lookup,0,3435,0,6.16e-06
lookup,0,3436,0,7.48e-06
lookup,0,3437,0,7.48e-06
lookup,0,3438,0,7.48e-06
lookup,0,3439,0,6.6e-06
lookup,0,344,0,4.4e-06
lookup,0,3440,0,7.04e-06
lookup,0,3441,0,7.04e-06
lookup,0,3442,0,6.16e-06
lookup,0,3443,0,8.36e-06
lookup,0,3444,0,5.28e-06
lookup,0,3445,0,6.16e-06
lookup,0,3446,0,7.92e-06
lookup,0,3447,0,5.28e-06
lookup,0,3448,0,4.84e-06
lookup,0,3449,0,4.4e-06
lookup,0,345,0,3.52e-06
lookup,0,3450,0,5.72e-06
lookup,0,3451,0,6.16e-06
lookup,0,3452,0,8.8e-06
lookup,0,3453,0,7.48e-06
lookup,0,3454,0,7.04e-06
lookup,0,3455,0,7.04e-06
lookup,0,3456,0,7.04e-06
lookup,0,3457,0,7.92e-06
lookup,0,3458,0,7.04e-06
lookup,0,3459,0,5.72e-06
lookup,0,346,0,3.08e-06
lookup,0,3460,0,6.16e-06
lookup,0,3461,0,6.6e-06
lookup,0,3462,0,7.92e-06
lookup,0,3463,0,4.4e-06
lookup,0,3464,0,4.84e-06
lookup,0,3465,0,8.36e-06
lookup,0,3466,0,4.84e-06
lookup,0,3467,0,7.48e-06
lookup,0,3468,0,6.6e-06
lookup,0,3469,0,7.04e-06
lookup,0,347,0,3.52e-06
lookup,0,3470,0,4.84e-06
lookup,0,3471,0,5.28e-06
lookup,0,3472,0,6.16e-06
lookup,0,3473,0,5.72e-06
lookup,0,3474,0,7.48e-06
lookup,0,3475,0,7.48e-06
lookup,0,3476,0,6.6e-06
lookup,0,3477,0,5.72e-06
lookup,0,3478,0,6.6e-06
lookup,0,3479,0,4.4e-06
lookup,0,348,0,5.28e-06
lookup,0,3480,0,6.6e-06
lookup,0,3481,0,6.16e-06
lookup,0,3482,0,7.04e-06
lookup,0,3483,0,6.16e-06
lookup,0,3484,0,3.96e-06
lookup,0,3485,0,7.48e-06
lookup,0,3486,0,5.72e-06
lookup,0,3487,0,7.04e-06
lookup,0,3488,0,7.92e-06
lookup,0,3489,0,7.92e-06
lookup,0,349,0,3.96e-06
lookup,0,3490,0,5.72e-06
lookup,0,3491,0,4.84e-06
lookup,0,3492,0,6.6e-06
lookup,0,3493,0,5.72e-06
lookup,0,3494,0,5.72e-06
lookup,0,3495,0,6.16e-06
lookup,0,3496,0,6.16e-06
lookup,0,3497,0,6.16e-06
lookup,0,3498,0,7.48e-06
lookup,0,3499,0,7.92e-06
lookup,0,35,0,4.4e-07
lookup,0,350,0,2.2e-06
lookup,0,3500,0,5.72e-06
lookup,0,3501,0,4.4e-06
lookup,0,3502,0,6.6e-06
lookup,0,3503,0,7.04e-06
lookup,0,3504,0,4.84e-06
lookup,0,3505,0,7.92e-06
lookup,0,3506,0,2.2e-06
lookup,0,3507,0,6.6e-06
lookup,0,3508,0,4.4e-06
lookup,0,3509,0,5.72e-06
lookup,0,351,0,4.4e-06
lookup,0,3510,0,5.28e-06
lookup,0,3511,0,7.04e-06
lookup,0,3512,0,6.6e-06
lookup,0,3513,0,7.04e-06
lookup,0,3514,0,7.04e-06
lookup,0,3515,0,6.6e-06
lookup,0,3516,0,7.92e-06
lookup,0,3517,0,6.16e-06
lookup,0,3518,0,7.04e-06
lookup,0,3519,0,6.16e-06
lookup,0,352,0,5.72e-06
lookup,0,3520,0,3.96e-06
lookup,0,3521,0,7.04e-06
lookup,0,3522,0,6.6e-06
lookup,0,3523,0,6.16e-06
lookup,0,3524,0,5.72e-06
lookup,0,3525,0,5.28e-06
lookup,0,3526,0,4.84e-06
lookup,0,3527,0,8.36e-06
lookup,0,3528,0,7.92e-06
lookup,0,3529,0,7.48e-06
lookup,0,353,0,3.08e-06
lookup,0,3530,0,6.6e-06
lookup,0,3531,0,3.08e-06
lookup,0,3532,0,6.16e-06
lookup,0,3533,0,6.6e-06
lookup,0,3534,0,6.16e-06
lookup,0,3535,0,5.72e-06
lookup,0,3536,0,4.84e-06
lookup,0,3537,0,7.48e-06
lookup,0,3538,0,5.72e-06
lookup,0,3539,0,7.04e-06
lookup,0,354,0,3.96e-06
lookup,0,3540,0,5.28e-06
lookup,0,3541,0,6.6e-06
lookup,0,3542,0,7.04e-06
lookup,0,3543,0,5.72e-06
lookup,0,3544,0,5.72e-06
lookup,0,3545,0,8.36e-06
lookup,0,3546,0,2.64e-06
lookup,0,3547,0,7.48e-06
lookup,0,3548,0,6.6e-06
lookup,0,3549,0,3.96e-06
lookup,0,355,0,1.76e-06
lookup,0,3550,0,4.84e-06
lookup,0,3551,0,7.04e-06
lookup,0,3552,0,7.92e-06
lookup,0,3553,0,6.6e-06
lookup,0,3554,0,5.28e-06
lookup,0,3555,0,8.36e-06
lookup,0,3556,0,6.16e-06
lookup,0,3557,0,8.8e-06
lookup,0,3558,0,6.6e-06
lookup,0,3559,0,5.28e-06
lookup,0,356,0,3.96e-06
lookup,0,3560,0,7.92e-06
lookup,0,3561,0,6.6e-06
lookup,0,3562,0,7.04e-06
lookup,0,3563,0,4.84e-06
lookup,0,3564,0,6.6e-06
lookup,0,3565,0,5.72e-06
lookup,0,3566,0,7.92e-06
lookup,0,3567,0,7.48e-06
lookup,0,3568,0,5.28e-06
lookup,0,3569,0,7.04e-06
lookup,0,357,0,5.28e-06
lookup,0,3570,0,7.48e-06
lookup,0,3571,0,6.6e-06
lookup,0,3572,0,7.04e-06
lookup,0,3573,0,6.6e-06
lookup,0,3574,0,7.04e-06
lookup,0,3575,0,6.6e-06
lookup,0,3576,0,7.48e-06
lookup,0,3577,0,6.16e-06
lookup,0,3578,0,5.72e-06
lookup,0,3579,0,6.6e-06
lookup,0,358,0,3.96e-06
lookup,0,3580,0,3.52e-06
lookup,0,3581,0,7.92e-06
lookup,0,3582,0,6.16e-06
lookup,0,3583,0,6.6e-06
lookup,0,3584,0,5.72e-06
lookup,0,3585,0,2.64e-06
lookup,0,3586,0,6.6e-06
lookup,0,3587,0,5.72e-06
lookup,0,3588,0,7.48e-06
lookup,0,3589,0,8.8e-06
lookup,0,359,0,4.84e-06
lookup,0,3590,0,7.92e-06
lookup,0,3591,0,6.16e-06
lookup,0,3592,0,7.04e-06
lookup,0,3593,0,8.36e-06
lookup,0,3594,0,6.16e-06
lookup,0,3595,0,4.84e-06
lookup,0,3596,0,5.72e-06
lookup,0,3597,0,6.6e-06
lookup,0,3598,0,6.16e-06
lookup,0,3599,0,7.04e-06
lookup,0,36,0,3.08e-06
lookup,0,360,0,3.96e-06
lookup,0,3600,0,6.6e-06
lookup,0,3601,0,6.16e-06
lookup,0,3602,0,6.6e-06
lookup,0,3603,0,7.48e-06
lookup,0,3604,0,6.6e-06
lookup,0,3605,0,3.52e-06
lookup,0,3606,0,7.48e-06
lookup,0,3607,0,7.04e-06
lookup,0,3608,0,5.72e-06
lookup,0,3609,0,7.04e-06
lookup,0,361,0,4.4e-06
lookup,0,3610,0,6.16e-06
lookup,0,3611,0,6.6e-06
lookup,0,3612,0,6.6e-06
lookup,0,3613,0,6.6e-06
lookup,0,3614,0,6.16e-06
lookup,0,3615,0,5.28e-06
lookup,0,3616,0,7.04e-06
lookup,0,3617,0,5.72e-06
lookup,0,3618,0,5.72e-06
lookup,0,3619,0,4.84e-06
lookup,0,362,0,4.84e-06
lookup,0,3620,0,5.72e-06
lookup,0,3621,0,5.28e-06
lookup,0,3622,0,3.52e-06
lookup,0,3623,0,6.16e-06
lookup,0,3624,0,6.16e-06
lookup,0,3625,0,6.16e-06
lookup,0,3626,0,6.16e-06
lookup,0,3627,0,6.6e-06
lookup,0,3628,0,7.04e-06
lookup,0,3629,0,5.28e-06
lookup,0,363,0,3.52e-06
lookup,0,3630,0,5.72e-06
lookup,0,3631,0,7.04e-06
lookup,0,3632,0,6.16e-06
lookup,0,3633,0,7.04e-06
lookup,0,3634,0,6.6e-06
lookup,0,3635,0,6.6e-06
lookup,0,3636,0,6.6e-06
lookup,0,3637,0,5.28e-06
lookup,0,3638,0,7.04e-06
lookup,0,3639,0,4.84e-06
lookup,0,364,0,3.08e-06
lookup,0,3640,0,7.92e-06
lookup,0,3641,0,5.72e-06
lookup,0,3642,0,5.28e-06
lookup,0,3643,0,7.48e-06
lookup,0,3644,0,6.16e-06
lookup,0,3645,0,7.48e-06
lookup,0,3646,0,6.6e-06
lookup,0,3647,0,7.04e-06
lookup,0,3648,0,7.04e-06
lookup,0,3649,0,6.16e-06
lookup,0,365,0,4.4e-06
lookup,0,3650,0,7.48e-06
lookup,0,3651,0,7.48e-06
lookup,0,3652,0,6.6e-06
lookup,0,3653,0,8.8e-06
lookup,0,3654,0,6.16e-06
lookup,0,3655,0,6.6e-06
lookup,0,3656,0,6.16e-06
lookup,0,3657,0,6.6e-06
lookup,0,3658,0,7.92e-06
lookup,0,3659,0,6.6e-06
lookup,0,366,0,5.72e-06
lookup,0,3660,0,7.48e-06
lookup,0,3661,0,7.48e-06
lookup,0,3662,0,6.6e-06
lookup,0,3663,0,7.92e-06
lookup,0,3664,0,6.16e-06
lookup,0,3665,0,5.72e-06
lookup,0,3666,0,8.36e-06
lookup,0,3667,0,6.6e-06
lookup,0,3668,0,6.16e-06
lookup,0,3669,0,6.6e-06
lookup,0,367,0,4.84e-06
lookup,0,3670,0,7.04e-06
lookup,0,3671,0,7.04e-06
lookup,0,3672,0,7.04e-06
lookup,0,3673,0,5.28e-06
lookup,0,3674,0,5.72e-06
lookup,0,3675,0,7.48e-06
lookup,0,3676,0,6.6e-06
lookup,0,3677,0,7.48e-06
lookup,0,3678,0,4.4e-06
lookup,0,3679,0,7.04e-06
lookup,0,368,0,4.84e-06
lookup,0,3680,0,6.6e-06
lookup,0,3681,0,5.28e-06
lookup,0,3682,0,6.6e-06
lookup,0,3683,0,7.48e-06
lookup,0,3684,0,5.72e-06
lookup,0,3685,0,5.72e-06
lookup,0,3686,0,7.48e-06
lookup,0,3687,0,6.6e-06
lookup,0,3688,0,7.04e-06
lookup,0,3689,0,4.4e-06
lookup,0,369,0,4.4e-06
lookup,0,3690,0,5.28e-06
lookup,0,3691,0,2.2e-06
lookup,0,3692,0,5.72e-06
lookup,0,3693,0,5.72e-06
lookup,0,3694,0,5.28e-06
lookup,0,3695,0,6.6e-06
lookup,0,3696,0,7.92e-06
