probe,ORDER,n,bench_simtime_avg,bench_simtime_min,bench_simtime_max
fetch+per,2,6719,7.475171900580444e-06,7.475171900580444e-06,7.475171900580444e-06
fetch+per,2,672,5.860416666666667e-06,5.860416666666667e-06,5.860416666666667e-06
fetch+per,2,6720,7.474726190476191e-06,7.474726190476191e-06,7.474726190476191e-06
fetch+per,2,6721,7.47443535188216e-06,7.47443535188216e-06,7.47443535188216e-06
fetch+per,2,6722,7.474918179113359e-06,7.474918179113359e-06,7.474918179113359e-06
fetch+per,2,6723,7.475180722891566e-06,7.475180722891566e-06,7.475180722891566e-06
fetch+per,2,6724,7.475556216537775e-06,7.475556216537775e-06,7.475556216537775e-06
fetch+per,2,6725,7.475991078066915e-06,7.475991078066915e-06,7.475991078066915e-06
fetch+per,2,6726,7.476342551293487e-06,7.476342551293487e-06,7.476342551293487e-06
fetch+per,2,6727,7.4766047272186705e-06,7.4766047272186705e-06,7.4766047272186705e-06
fetch+per,2,6728,7.476224732461355e-06,7.476224732461355e-06,7.476224732461355e-06
fetch+per,2,6729,7.47583890622678e-06,7.47583890622678e-06,7.47583890622678e-06
fetch+per,2,673,5.8571173848439825e-06,5.8571173848439825e-06,5.8571173848439825e-06
fetch+per,2,6730,7.475411589895989e-06,7.475411589895989e-06,7.475411589895989e-06
fetch+per,2,6731,7.47496062992126e-06,7.47496062992126e-06,7.47496062992126e-06
fetch+per,2,6732,7.475068330362448e-06,7.475068330362448e-06,7.475068330362448e-06
fetch+per,2,6733,7.475431457002822e-06,7.475431457002822e-06,7.475431457002822e-06
fetch+per,2,6734,7.475325215325216e-06,7.475325215325216e-06,7.475325215325216e-06
fetch+per,2,6735,7.474916109873794e-06,7.474916109873794e-06,7.474916109873794e-06
fetch+per,2,6736,7.474453681710214e-06,7.474453681710214e-06,7.474453681710214e-06
fetch+per,2,6737,7.4740151402701495e-06,7.4740151402701495e-06,7.4740151402701495e-06
fetch+per,2,6738,7.473570792520036e-06,7.473570792520036e-06,7.473570792520036e-06
fetch+per,2,6739,7.47316219023594e-06,7.47316219023594e-06,7.47316219023594e-06
fetch+per,2,674,5.853768545994065e-06,5.853768545994065e-06,5.853768545994065e-06
fetch+per,2,6740,7.472777448071216e-06,7.472777448071216e-06,7.472777448071216e-06
fetch+per,2,6741,7.473128615932354e-06,7.473128615932354e-06,7.473128615932354e-06
fetch+per,2,6742,7.473349154553545e-06,7.473349154553545e-06,7.473349154553545e-06
fetch+per,2,6743,7.4738009787928214e-06,7.4738009787928214e-06,7.4738009787928214e-06
fetch+per,2,6744,7.47417556346382e-06,7.47417556346382e-06,7.47417556346382e-06
fetch+per,2,6745,7.473939214232765e-06,7.473939214232765e-06,7.473939214232765e-06
fetch+per,2,6746,7.473560628520605e-06,7.473560628520605e-06,7.473560628520605e-06
fetch+per,2,6747,7.473680154142582e-06,7.473680154142582e-06,7.473680154142582e-06
fetch+per,2,6748,7.473983402489626e-06,7.473983402489626e-06,7.473983402489626e-06
fetch+per,2,6749,7.4741620980886055e-06,7.4741620980886055e-06,7.4741620980886055e-06
fetch+per,2,675,5.854162962962963e-06,5.854162962962963e-06,5.854162962962963e-06
fetch+per,2,6750,7.474453333333333e-06,7.474453333333333e-06,7.474453333333333e-06
fetch+per,2,6751,7.474726707154496e-06,7.474726707154496e-06,7.474726707154496e-06
fetch+per,2,6752,7.4750177725118486e-06,7.4750177725118486e-06,7.4750177725118486e-06
fetch+per,2,6753,7.475391677772842e-06,7.475391677772842e-06,7.475391677772842e-06
fetch+per,2,6754,7.475753627480012e-06,7.475753627480012e-06,7.475753627480012e-06
fetch+per,2,6755,7.476074019245004e-06,7.476074019245004e-06,7.476074019245004e-06
fetch+per,2,6756,7.475695677915927e-06,7.475695677915927e-06,7.475695677915927e-06
fetch+per,2,6757,7.475311528784964e-06,7.475311528784964e-06,7.475311528784964e-06
fetch+per,2,6758,7.4749156555193844e-06,7.4749156555193844e-06,7.4749156555193844e-06
fetch+per,2,6759,7.474513981358189e-06,7.474513981358189e-06,7.474513981358189e-06
fetch+per,2,676,5.856745562130177e-06,5.856745562130177e-06,5.856745562130177e-06
fetch+per,2,6760,7.474112426035503e-06,7.474112426035503e-06,7.474112426035503e-06
fetch+per,2,6761,7.473746487206035e-06,7.473746487206035e-06,7.473746487206035e-06
fetch+per,2,6762,7.473351079562259e-06,7.473351079562259e-06,7.473351079562259e-06
fetch+per,2,6763,7.472932130711223e-06,7.472932130711223e-06,7.472932130711223e-06
fetch+per,2,6764,7.472874039030159e-06,7.472874039030159e-06,7.472874039030159e-06
fetch+per,2,6765,7.4730938654841096e-06,7.4730938654841096e-06,7.4730938654841096e-06
fetch+per,2,6766,7.473449600945905e-06,7.473449600945905e-06,7.473449600945905e-06
fetch+per,2,6767,7.473870252696911e-06,7.473870252696911e-06,7.473870252696911e-06
fetch+per,2,6768,7.474154846335697e-06,7.474154846335697e-06,7.474154846335697e-06
fetch+per,2,6769,7.474587088196188e-06,7.474587088196188e-06,7.474587088196188e-06
fetch+per,2,677,5.859438700147711e-06,5.859438700147711e-06,5.859438700147711e-06
fetch+per,2,6770,7.4747355982274745e-06,7.4747355982274745e-06,7.4747355982274745e-06
fetch+per,2,6771,7.474328754984493e-06,7.474328754984493e-06,7.474328754984493e-06
fetch+per,2,6772,7.4739161252215005e-06,7.4739161252215005e-06,7.4739161252215005e-06
fetch+per,2,6773,7.473497711501551e-06,7.473497711501551e-06,7.473497711501551e-06
fetch+per,2,6774,7.473162090345439e-06,7.473162090345439e-06,7.473162090345439e-06
fetch+per,2,6775,7.4728147601476014e-06,7.4728147601476014e-06,7.4728147601476014e-06
fetch+per,2,6776,7.472443919716647e-06,7.472443919716647e-06,7.472443919716647e-06
fetch+per,2,6777,7.4726752250258225e-06,7.4726752250258225e-06,7.4726752250258225e-06
fetch+per,2,6778,7.473024491000295e-06,7.473024491000295e-06,7.473024491000295e-06
fetch+per,2,6779,7.472830801003098e-06,7.472830801003098e-06,7.472830801003098e-06
fetch+per,2,678,5.86283185840708e-06,5.86283185840708e-06,5.86283185840708e-06
fetch+per,2,6780,7.47246017699115e-06,7.47246017699115e-06,7.47246017699115e-06
fetch+per,2,6781,7.4720837634567164e-06,7.4720837634567164e-06,7.4720837634567164e-06
fetch+per,2,6782,7.471701562960779e-06,7.471701562960779e-06,7.471701562960779e-06
fetch+per,2,6783,7.47172047766475e-06,7.47172047766475e-06,7.47172047766475e-06
fetch+per,2,6784,7.472128537735849e-06,7.472128537735849e-06,7.472128537735849e-06
fetch+per,2,6785,7.472412675018423e-06,7.472412675018423e-06,7.472412675018423e-06
fetch+per,2,6786,7.4727969348659005e-06,7.4727969348659005e-06,7.4727969348659005e-06
fetch+per,2,6787,7.473027847355237e-06,7.473027847355237e-06,7.473027847355237e-06
fetch+per,2,6788,7.4733058338243955e-06,7.4733058338243955e-06,7.4733058338243955e-06
fetch+per,2,6789,7.473660332891442e-06,7.473660332891442e-06,7.473660332891442e-06
fetch+per,2,679,5.864683357879233e-06,5.864683357879233e-06,5.864683357879233e-06
fetch+per,2,6790,7.473985272459499e-06,7.473985272459499e-06,7.473985272459499e-06
fetch+per,2,6791,7.474233544396996e-06,7.474233544396996e-06,7.474233544396996e-06
fetch+per,2,6792,7.473857479387514e-06,7.473857479387514e-06,7.473857479387514e-06
fetch+per,2,6793,7.473416752539379e-06,7.473416752539379e-06,7.473416752539379e-06
fetch+per,2,6794,7.47307624374448e-06,7.47307624374448e-06,7.47307624374448e-06
fetch+per,2,6795,7.472676968359087e-06,7.472676968359087e-06,7.472676968359087e-06
fetch+per,2,6796,7.472878163625662e-06,7.472878163625662e-06,7.472878163625662e-06
fetch+per,2,6797,7.473273503016037e-06,7.473273503016037e-06,7.473273503016037e-06
fetch+per,2,6798,7.473003824654311e-06,7.473003824654311e-06,7.473003824654311e-06
fetch+per,2,6799,7.47264009413149e-06,7.47264009413149e-06,7.47264009413149e-06
fetch+per,2,68,4.267647058823529e-06,4.267647058823529e-06,4.267647058823529e-06
fetch+per,2,680,5.867588235294117e-06,5.867588235294117e-06,5.867588235294117e-06
fetch+per,2,6800,7.4726588235294115e-06,7.4726588235294115e-06,7.4726588235294115e-06
fetch+per,2,6801,7.47300691074842e-06,7.47300691074842e-06,7.47300691074842e-06
fetch+per,2,6802,7.473225521905321e-06,7.473225521905321e-06,7.473225521905321e-06
fetch+per,2,6803,7.473526385418198e-06,7.473526385418198e-06,7.473526385418198e-06
fetch+per,2,6804,7.473603762492651e-06,7.473603762492651e-06,7.473603762492651e-06
fetch+per,2,6805,7.473234386480529e-06,7.473234386480529e-06,7.473234386480529e-06
fetch+per,2,6806,7.473100205700852e-06,7.473100205700852e-06,7.473100205700852e-06
fetch+per,2,6807,7.473400910827089e-06,7.473400910827089e-06,7.473400910827089e-06
fetch+per,2,6808,7.473601645123385e-06,7.473601645123385e-06,7.473601645123385e-06
fetch+per,2,6809,7.473144367748568e-06,7.473144367748568e-06,7.473144367748568e-06
fetch+per,2,681,5.869074889867841e-06,5.869074889867841e-06,5.869074889867841e-06
fetch+per,2,6810,7.472740088105727e-06,7.472740088105727e-06,7.472740088105727e-06
fetch+per,2,6811,7.472870356775804e-06,7.472870356775804e-06,7.472870356775804e-06
fetch+per,2,6812,7.473217850851438e-06,7.473217850851438e-06,7.473217850851438e-06
fetch+per,2,6813,7.473670923234991e-06,7.473670923234991e-06,7.473670923234991e-06
fetch+per,2,6814,7.473947754622835e-06,7.473947754622835e-06,7.473947754622835e-06
fetch+per,2,6815,7.474447542186354e-06,7.474447542186354e-06,7.474447542186354e-06
fetch+per,2,6816,7.47481807511737e-06,7.47481807511737e-06,7.47481807511737e-06
fetch+per,2,6817,7.475276514595863e-06,7.475276514595863e-06,7.475276514595863e-06
fetch+per,2,6818,7.47563508360223e-06,7.47563508360223e-06,7.47563508360223e-06
fetch+per,2,6819,7.475934887813462e-06,7.475934887813462e-06,7.475934887813462e-06
fetch+per,2,682,5.87208211143695e-06,5.87208211143695e-06,5.87208211143695e-06
fetch+per,2,6820,7.476293255131964e-06,7.476293255131964e-06,7.476293255131964e-06
fetch+per,2,6821,7.476516639788887e-06,7.476516639788887e-06,7.476516639788887e-06
fetch+per,2,6822,7.476781002638523e-06,7.476781002638523e-06,7.476781002638523e-06
fetch+per,2,6823,7.476974937710685e-06,7.476974937710685e-06,7.476974937710685e-06
fetch+per,2,6824,7.476570926143025e-06,7.476570926143025e-06,7.476570926143025e-06
fetch+per,2,6825,7.476149450549451e-06,7.476149450549451e-06,7.476149450549451e-06
fetch+per,2,6826,7.4757866979197185e-06,7.4757866979197185e-06,7.4757866979197185e-06
fetch+per,2,6827,7.475406474293247e-06,7.475406474293247e-06,7.475406474293247e-06
fetch+per,2,6828,7.4750087873462216e-06,7.4750087873462216e-06,7.4750087873462216e-06
fetch+per,2,6829,7.474611216869234e-06,7.474611216869234e-06,7.474611216869234e-06
fetch+per,2,683,5.874436310395315e-06,5.874436310395315e-06,5.874436310395315e-06
fetch+per,2,6830,7.474729136163982e-06,7.474729136163982e-06,7.474729136163982e-06
fetch+per,2,6831,7.475005123700775e-06,7.475005123700775e-06,7.475005123700775e-06
fetch+per,2,6832,7.474900468384075e-06,7.474900468384075e-06,7.474900468384075e-06
fetch+per,2,6833,7.474491438606761e-06,7.474491438606761e-06,7.474491438606761e-06
fetch+per,2,6834,7.474644424934153e-06,7.474644424934153e-06,7.474644424934153e-06
fetch+per,2,6835,7.474861741038771e-06,7.474861741038771e-06,7.474861741038771e-06
fetch+per,2,6836,7.4751433586892914e-06,7.4751433586892914e-06,7.4751433586892914e-06
fetch+per,2,6837,7.475348837209303e-06,7.475348837209303e-06,7.475348837209303e-06
fetch+per,2,6838,7.475671248903188e-06,7.475671248903188e-06,7.475671248903188e-06
fetch+per,2,6839,7.476005263927474e-06,7.476005263927474e-06,7.476005263927474e-06
fetch+per,2,684,5.876491228070176e-06,5.876491228070176e-06,5.876491228070176e-06
fetch+per,2,6840,7.47640350877193e-06,7.47640350877193e-06,7.47640350877193e-06
fetch+per,2,6841,7.476760707498904e-06,7.476760707498904e-06,7.476760707498904e-06
fetch+per,2,6842,7.4771178018123356e-06,7.4771178018123356e-06,7.4771178018123356e-06
fetch+per,2,6843,7.476785035803011e-06,7.476785035803011e-06,7.476785035803011e-06
fetch+per,2,6844,7.4766277030976035e-06,7.4766277030976035e-06,7.4766277030976035e-06
fetch+per,2,6845,7.4769963476990505e-06,7.4769963476990505e-06,7.4769963476990505e-06
fetch+per,2,6846,7.477464212678937e-06,7.477464212678937e-06,7.477464212678937e-06
fetch+per,2,6847,7.477832627428071e-06,7.477832627428071e-06,7.477832627428071e-06
fetch+per,2,6848,7.478253504672897e-06,7.478253504672897e-06,7.478253504672897e-06
fetch+per,2,6849,7.47853993283691e-06,7.47853993283691e-06,7.47853993283691e-06
fetch+per,2,685,5.879591240875912e-06,5.879591240875912e-06,5.879591240875912e-06
fetch+per,2,6850,7.478832116788321e-06,7.478832116788321e-06,7.478832116788321e-06
fetch+per,2,6851,7.479235148153554e-06,7.479235148153554e-06,7.479235148153554e-06
fetch+per,2,6852,7.479579684763573e-06,7.479579684763573e-06,7.479579684763573e-06
fetch+per,2,6853,7.479212023931125e-06,7.479212023931125e-06,7.479212023931125e-06
fetch+per,2,6854,7.478821126349577e-06,7.478821126349577e-06,7.478821126349577e-06
fetch+per,2,6855,7.479148067104303e-06,7.479148067104303e-06,7.479148067104303e-06
fetch+per,2,6856,7.479352392065344e-06,7.479352392065344e-06,7.479352392065344e-06
fetch+per,2,6857,7.479714160711682e-06,7.479714160711682e-06,7.479714160711682e-06
fetch+per,2,6858,7.4800816564596095e-06,7.4800816564596095e-06,7.4800816564596095e-06
fetch+per,2,6859,7.480379064003499e-06,7.480379064003499e-06,7.480379064003499e-06
fetch+per,2,686,5.881107871720117e-06,5.881107871720117e-06,5.881107871720117e-06
fetch+per,2,6860,7.48071137026239e-06,7.48071137026239e-06,7.48071137026239e-06
fetch+per,2,6861,7.481061069814896e-06,7.481061069814896e-06,7.481061069814896e-06
fetch+per,2,6862,7.48140483823958e-06,7.48140483823958e-06,7.48140483823958e-06
fetch+per,2,6863,7.4816960512895235e-06,7.4816960512895235e-06,7.4816960512895235e-06
fetch+per,2,6864,7.481958041958042e-06,7.481958041958042e-06,7.481958041958042e-06
fetch+per,2,6865,7.482353969410051e-06,7.482353969410051e-06,7.482353969410051e-06
fetch+per,2,6866,7.482837168657151e-06,7.482837168657151e-06,7.482837168657151e-06
fetch+per,2,6867,7.483028979175768e-06,7.483028979175768e-06,7.483028979175768e-06
fetch+per,2,6868,7.483535235876529e-06,7.483535235876529e-06,7.483535235876529e-06
fetch+per,2,6869,7.4839423496869994e-06,7.4839423496869994e-06,7.4839423496869994e-06
fetch+per,2,687,5.884308588064047e-06,5.884308588064047e-06,5.884308588064047e-06
fetch+per,2,6870,7.4844250363901015e-06,7.4844250363901015e-06,7.4844250363901015e-06
fetch+per,2,6871,7.4848144374909035e-06,7.4848144374909035e-06,7.4848144374909035e-06
fetch+per,2,6872,7.485157159487776e-06,7.485157159487776e-06,7.485157159487776e-06
fetch+per,2,6873,7.485441583005965e-06,7.485441583005965e-06,7.485441583005965e-06
fetch+per,2,6874,7.48574919988362e-06,7.48574919988362e-06,7.48574919988362e-06
fetch+per,2,6875,7.486126545454545e-06,7.486126545454545e-06,7.486126545454545e-06
fetch+per,2,6876,7.486387434554973e-06,7.486387434554973e-06,7.486387434554973e-06
fetch+per,2,6877,7.486683146720953e-06,7.486683146720953e-06,7.486683146720953e-06
fetch+per,2,6878,7.486432102355335e-06,7.486432102355335e-06,7.486432102355335e-06
fetch+per,2,6879,7.486053205407762e-06,7.486053205407762e-06,7.486053205407762e-06
fetch+per,2,688,5.886104651162791e-06,5.886104651162791e-06,5.886104651162791e-06
fetch+per,2,6880,7.485686046511628e-06,7.485686046511628e-06,7.485686046511628e-06
fetch+per,2,6881,7.485330620549339e-06,7.485330620549339e-06,7.485330620549339e-06
fetch+per,2,6882,7.485713455390875e-06,7.485713455390875e-06,7.485713455390875e-06
fetch+per,2,6883,7.486171727444429e-06,7.486171727444429e-06,7.486171727444429e-06
fetch+per,2,6884,7.485845438698431e-06,7.485845438698431e-06,7.485845438698431e-06
fetch+per,2,6885,7.4855599128540305e-06,7.4855599128540305e-06,7.4855599128540305e-06
fetch+per,2,6886,7.48597153645077e-06,7.48597153645077e-06,7.48597153645077e-06
fetch+per,2,6887,7.48629011180485e-06,7.48629011180485e-06,7.48629011180485e-06
fetch+per,2,6888,7.48588850174216e-06,7.48588850174216e-06,7.48588850174216e-06
fetch+per,2,6889,7.485492814632022e-06,7.485492814632022e-06,7.485492814632022e-06
fetch+per,2,689,5.883134978229318e-06,5.883134978229318e-06,5.883134978229318e-06
fetch+per,2,6890,7.485608127721335e-06,7.485608127721335e-06,7.485608127721335e-06
fetch+per,2,6891,7.485880133507473e-06,7.485880133507473e-06,7.485880133507473e-06
fetch+per,2,6892,7.486291352292513e-06,7.486291352292513e-06,7.486291352292513e-06
fetch+per,2,6893,7.4866444218772675e-06,7.4866444218772675e-06,7.4866444218772675e-06
fetch+per,2,6894,7.486562228024369e-06,7.486562228024369e-06,7.486562228024369e-06
fetch+per,2,6895,7.486166787527194e-06,7.486166787527194e-06,7.486166787527194e-06
fetch+per,2,6896,7.486119489559165e-06,7.486119489559165e-06,7.486119489559165e-06
fetch+per,2,6897,7.486402783819052e-06,7.486402783819052e-06,7.486402783819052e-06
fetch+per,2,6898,7.486761380110176e-06,7.486761380110176e-06,7.486761380110176e-06
fetch+per,2,6899,7.48719524568778e-06,7.48719524568778e-06,7.48719524568778e-06
fetch+per,2,69,4.28695652173913e-06,4.28695652173913e-06,4.28695652173913e-06
fetch+per,2,690,5.8800000000000005e-06,5.8800000000000005e-06,5.8800000000000005e-06
fetch+per,2,6900,7.4874956521739134e-06,7.4874956521739134e-06,7.4874956521739134e-06
fetch+per,2,6901,7.4878365454281985e-06,7.4878365454281985e-06,7.4878365454281985e-06
fetch+per,2,6902,7.48806143146914e-06,7.48806143146914e-06,7.48806143146914e-06
fetch+per,2,6903,7.487724177893669e-06,7.487724177893669e-06,7.487724177893669e-06
fetch+per,2,6904,7.487537659327926e-06,7.487537659327926e-06,7.487537659327926e-06
fetch+per,2,6905,7.487820419985517e-06,7.487820419985517e-06,7.487820419985517e-06
fetch+per,2,6906,7.488050970170865e-06,7.488050970170865e-06,7.488050970170865e-06
fetch+per,2,6907,7.487725495873752e-06,7.487725495873752e-06,7.487725495873752e-06
fetch+per,2,6908,7.487290098436595e-06,7.487290098436595e-06,7.487290098436595e-06
fetch+per,2,6909,7.486924301635548e-06,7.486924301635548e-06,7.486924301635548e-06
fetch+per,2,691,5.879015918958032e-06,5.879015918958032e-06,5.879015918958032e-06
fetch+per,2,6910,7.4865643994211284e-06,7.4865643994211284e-06,7.4865643994211284e-06
fetch+per,2,6911,7.486198813485747e-06,7.486198813485747e-06,7.486198813485747e-06
fetch+per,2,6912,7.485798611111111e-06,7.485798611111111e-06,7.485798611111111e-06
fetch+per,2,6913,7.48595399971069e-06,7.48595399971069e-06,7.48595399971069e-06
fetch+per,2,6914,7.4863638993346835e-06,7.4863638993346835e-06,7.4863638993346835e-06
fetch+per,2,6915,7.48660014461316e-06,7.48660014461316e-06,7.48660014461316e-06
fetch+per,2,6916,7.4870792365529214e-06,7.4870792365529214e-06,7.4870792365529214e-06
fetch+per,2,6917,7.4869799045829116e-06,7.4869799045829116e-06,7.4869799045829116e-06
fetch+per,2,6918,7.486568372361954e-06,7.486568372361954e-06,7.486568372361954e-06
fetch+per,2,6919,7.486636797225032e-06,7.486636797225032e-06,7.486636797225032e-06
fetch+per,2,692,5.880346820809249e-06,5.880346820809249e-06,5.880346820809249e-06
fetch+per,2,6920,7.486849710982659e-06,7.486849710982659e-06,7.486849710982659e-06
fetch+per,2,6921,7.487218610027452e-06,7.487218610027452e-06,7.487218610027452e-06
fetch+per,2,6922,7.487512279687952e-06,7.487512279687952e-06,7.487512279687952e-06
fetch+per,2,6923,7.487632529250325e-06,7.487632529250325e-06,7.487632529250325e-06
fetch+per,2,6924,7.487296360485268e-06,7.487296360485268e-06,7.487296360485268e-06
fetch+per,2,6925,7.487012274368231e-06,7.487012274368231e-06,7.487012274368231e-06
fetch+per,2,6926,7.4872942535373955e-06,7.4872942535373955e-06,7.4872942535373955e-06
fetch+per,2,6927,7.487714739425437e-06,7.487714739425437e-06,7.487714739425437e-06
fetch+per,2,6928,7.488204387990762e-06,7.488204387990762e-06,7.488204387990762e-06
fetch+per,2,6929,7.4886015298022805e-06,7.4886015298022805e-06,7.4886015298022805e-06
fetch+per,2,693,5.882712842712843e-06,5.882712842712843e-06,5.882712842712843e-06
fetch+per,2,6930,7.488894660894661e-06,7.488894660894661e-06,7.488894660894661e-06
fetch+per,2,6931,7.4892973596883564e-06,7.4892973596883564e-06,7.4892973596883564e-06
fetch+per,2,6932,7.489694171956146e-06,7.489694171956146e-06,7.489694171956146e-06
fetch+per,2,6933,7.490113947785952e-06,7.490113947785952e-06,7.490113947785952e-06
fetch+per,2,6934,7.490475915777329e-06,7.490475915777329e-06,7.490475915777329e-06
fetch+per,2,6935,7.490768565248738e-06,7.490768565248738e-06,7.490768565248738e-06
fetch+per,2,6936,7.491049596309112e-06,7.491049596309112e-06,7.491049596309112e-06
fetch+per,2,6937,7.491342078708375e-06,7.491342078708375e-06,7.491342078708375e-06
fetch+per,2,6938,7.49157105794177e-06,7.49157105794177e-06,7.49157105794177e-06
fetch+per,2,6939,7.491909497045684e-06,7.491909497045684e-06,7.491909497045684e-06
fetch+per,2,694,5.8827665706051876e-06,5.8827665706051876e-06,5.8827665706051876e-06
fetch+per,2,6940,7.492253602305475e-06,7.492253602305475e-06,7.492253602305475e-06
fetch+per,2,6941,7.4927186284397055e-06,7.4927186284397055e-06,7.4927186284397055e-06
fetch+per,2,6942,7.492532411408816e-06,7.492532411408816e-06,7.492532411408816e-06
fetch+per,2,6943,7.492167650871381e-06,7.492167650871381e-06,7.492167650871381e-06
fetch+per,2,6944,7.491733870967742e-06,7.491733870967742e-06,7.491733870967742e-06
fetch+per,2,6945,7.491294456443484e-06,7.491294456443484e-06,7.491294456443484e-06
fetch+per,2,6946,7.4911431039447165e-06,7.4911431039447165e-06,7.4911431039447165e-06
fetch+per,2,6947,7.491596372534907e-06,7.491596372534907e-06,7.491596372534907e-06
fetch+per,2,6948,7.492014968336212e-06,7.492014968336212e-06,7.492014968336212e-06
fetch+per,2,6949,7.492318319182616e-06,7.492318319182616e-06,7.492318319182616e-06
fetch+per,2,695,5.8798848920863305e-06,5.8798848920863305e-06,5.8798848920863305e-06
fetch+per,2,6950,7.492506474820144e-06,7.492506474820144e-06,7.492506474820144e-06
fetch+per,2,6951,7.492136383254208e-06,7.492136383254208e-06,7.492136383254208e-06
fetch+per,2,6952,7.492013808975835e-06,7.492013808975835e-06,7.492013808975835e-06
fetch+per,2,6953,7.492409032072486e-06,7.492409032072486e-06,7.492409032072486e-06
fetch+per,2,6954,7.492700603968939e-06,7.492700603968939e-06,7.492700603968939e-06
fetch+per,2,6955,7.493038102084831e-06,7.493038102084831e-06,7.493038102084831e-06
fetch+per,2,6956,7.493312248418631e-06,7.493312248418631e-06,7.493312248418631e-06
fetch+per,2,6957,7.4929078625844475e-06,7.4929078625844475e-06,7.4929078625844475e-06
fetch+per,2,6958,7.492509341764875e-06,7.492509341764875e-06,7.492509341764875e-06
fetch+per,2,6959,7.492151171145279e-06,7.492151171145279e-06,7.492151171145279e-06
fetch+per,2,696,5.8766091954022985e-06,5.8766091954022985e-06,5.8766091954022985e-06
fetch+per,2,6960,7.491827586206897e-06,7.491827586206897e-06,7.491827586206897e-06
fetch+per,2,6961,7.491383421922138e-06,7.491383421922138e-06,7.491383421922138e-06
fetch+per,2,6962,7.4910255673657e-06,7.4910255673657e-06,7.4910255673657e-06
fetch+per,2,6963,7.490633347694959e-06,7.490633347694959e-06,7.490633347694959e-06
fetch+per,2,6964,7.490229753015508e-06,7.490229753015508e-06,7.490229753015508e-06
fetch+per,2,6965,7.49018808327351e-06,7.49018808327351e-06,7.49018808327351e-06
fetch+per,2,6966,7.490479471719782e-06,7.490479471719782e-06,7.490479471719782e-06
fetch+per,2,6967,7.490765035165781e-06,7.490765035165781e-06,7.490765035165781e-06
fetch+per,2,6968,7.491021814006889e-06,7.491021814006889e-06,7.491021814006889e-06
fetch+per,2,6969,7.491490888219257e-06,7.491490888219257e-06,7.491490888219257e-06
fetch+per,2,697,5.878278335724533e-06,5.878278335724533e-06,5.878278335724533e-06
fetch+per,2,6970,7.49183931133429e-06,7.49183931133429e-06,7.49183931133429e-06
fetch+per,2,6971,7.49220484865873e-06,7.49220484865873e-06,7.49220484865873e-06
fetch+per,2,6972,7.49249569707401e-06,7.49249569707401e-06,7.49249569707401e-06
fetch+per,2,6973,7.4929413451885845e-06,7.4929413451885845e-06,7.4929413451885845e-06
fetch+per,2,6974,7.493209062231144e-06,7.493209062231144e-06,7.493209062231144e-06
fetch+per,2,6975,7.493740501792114e-06,7.493740501792114e-06,7.493740501792114e-06
fetch+per,2,6976,7.494134174311926e-06,7.494134174311926e-06,7.494134174311926e-06
fetch+per,2,6977,7.494424537766948e-06,7.494424537766948e-06,7.494424537766948e-06
fetch+per,2,6978,7.494783605617656e-06,7.494783605617656e-06,7.494783605617656e-06
fetch+per,2,6979,7.495205616850551e-06,7.495205616850551e-06,7.495205616850551e-06
fetch+per,2,698,5.881547277936963e-06,5.881547277936963e-06,5.881547277936963e-06
fetch+per,2,6980,7.4954727793696275e-06,7.4954727793696275e-06,7.4954727793696275e-06
fetch+per,2,6981,7.495739865348804e-06,7.495739865348804e-06,7.495739865348804e-06
fetch+per,2,6982,7.4954454311085655e-06,7.4954454311085655e-06,7.4954454311085655e-06
fetch+per,2,6983,7.495047973650294e-06,7.495047973650294e-06,7.495047973650294e-06
fetch+per,2,6984,7.4946849942726235e-06,7.4946849942726235e-06,7.4946849942726235e-06
fetch+per,2,6985,7.494230493915534e-06,7.494230493915534e-06,7.494230493915534e-06
fetch+per,2,6986,7.494234182651017e-06,7.494234182651017e-06,7.494234182651017e-06
fetch+per,2,6987,7.494455417203378e-06,7.494455417203378e-06,7.494455417203378e-06
fetch+per,2,6988,7.494825414997138e-06,7.494825414997138e-06,7.494825414997138e-06
fetch+per,2,6989,7.495172413793104e-06,7.495172413793104e-06,7.495172413793104e-06
fetch+per,2,699,5.884692417739628e-06,5.884692417739628e-06,5.884692417739628e-06
fetch+per,2,6990,7.49531330472103e-06,7.49531330472103e-06,7.49531330472103e-06
fetch+per,2,6991,7.494922042626234e-06,7.494922042626234e-06,7.494922042626234e-06
fetch+per,2,6992,7.494525171624714e-06,7.494525171624714e-06,7.494525171624714e-06
fetch+per,2,6993,7.4941970541970545e-06,7.4941970541970545e-06,7.4941970541970545e-06
fetch+per,2,6994,7.494069202173291e-06,7.494069202173291e-06,7.494069202173291e-06
fetch+per,2,6995,7.494393137955683e-06,7.494393137955683e-06,7.494393137955683e-06
fetch+per,2,6996,7.494808461978274e-06,7.494808461978274e-06,7.494808461978274e-06
fetch+per,2,6997,7.495235100757467e-06,7.495235100757467e-06,7.495235100757467e-06
fetch+per,2,6998,7.495535867390683e-06,7.495535867390683e-06,7.495535867390683e-06
fetch+per,2,6999,7.496088012573225e-06,7.496088012573225e-06,7.496088012573225e-06
fetch+per,2,7,2.834285714285714e-06,2.834285714285714e-06,2.834285714285714e-06
fetch+per,2,70,4.302857142857143e-06,4.302857142857143e-06,4.302857142857143e-06
fetch+per,2,700,5.887142857142857e-06,5.887142857142857e-06,5.887142857142857e-06
