probe,BLOCK_SIZE,n,SEED,bench_simtime
usage+per,262144,5466,0,143.87705817782657
usage+per,262144,5467,0,143.85074080848727
usage+per,262144,5468,0,143.82443306510606
usage+per,262144,5469,0,143.79813494240264
usage+per,262144,547,0,479.2394881170018
usage+per,262144,5470,0,143.77184643510054
usage+per,262144,5471,0,143.74556753792726
usage+per,262144,5472,0,143.71929824561403
usage+per,262144,5473,0,143.69303855289604
usage+per,262144,5474,0,143.66678845451224
usage+per,262144,5475,0,143.64054794520547
usage+per,262144,5476,0,143.61431701972242
usage+per,262144,5477,0,143.58809567281358
usage+per,262144,5478,0,143.5618838992333
usage+per,262144,5479,0,143.53568169373975
usage+per,262144,548,0,478.3649635036496
usage+per,262144,5480,0,143.5094890510949
usage+per,262144,5481,0,143.4833059660646
usage+per,262144,5482,0,143.45713243341845
usage+per,262144,5483,0,143.43096844792996
usage+per,262144,5484,0,143.40481400437636
usage+per,262144,5485,0,143.37866909753873
usage+per,262144,5486,0,143.35253372220197
usage+per,262144,5487,0,143.32640787315472
usage+per,262144,5488,0,143.3002915451895
usage+per,262144,5489,0,143.27418473310257
usage+per,262144,549,0,477.4936247723133
usage+per,262144,5490,0,143.248087431694
usage+per,262144,5491,0,143.22199963576762
usage+per,262144,5492,0,143.1959213401311
usage+per,262144,5493,0,143.16985253959584
usage+per,262144,5494,0,143.14379322897707
usage+per,262144,5495,0,143.11774340309373
usage+per,262144,5496,0,143.09170305676855
usage+per,262144,5497,0,143.0656721848281
usage+per,262144,5498,0,143.03965078210257
usage+per,262144,5499,0,143.01363884342607
usage+per,262144,55,0,4766.254545454545
usage+per,262144,550,0,476.62545454545455
usage+per,262144,5500,0,142.98763636363637
usage+per,262144,5501,0,142.961643337575
usage+per,262144,5502,0,142.93565976008725
usage+per,262144,5503,0,142.90968562602217
usage+per,262144,5504,0,142.88372093023256
usage+per,262144,5505,0,142.85776566757494
usage+per,262144,5506,0,142.83181983290956
usage+per,262144,5507,0,142.80588342110042
usage+per,262144,5508,0,142.77995642701526
usage+per,262144,5509,0,142.7540388455255
usage+per,262144,551,0,475.7604355716878
usage+per,262144,5510,0,142.72813067150636
usage+per,262144,5511,0,142.7022318998367
usage+per,262144,5512,0,142.67634252539912
usage+per,262144,5513,0,142.65046254307998
usage+per,262144,5514,0,142.62459194776932
usage+per,262144,5515,0,142.59873073436083
usage+per,262144,5516,0,142.572878897752
usage+per,262144,5517,0,142.54703643284392
usage+per,262144,5518,0,142.5212033345415
usage+per,262144,5519,0,142.4953795977532
usage+per,262144,552,0,474.8985507246377
usage+per,262144,5520,0,142.4695652173913
usage+per,262144,5521,0,142.44376018837167
usage+per,262144,5522,0,142.4179645056139
usage+per,262144,5523,0,142.39217816404127
usage+per,262144,5524,0,142.36640115858074
usage+per,262144,5525,0,142.3406334841629
usage+per,262144,5526,0,142.31487513572205
usage+per,262144,5527,0,142.28912610819611
usage+per,262144,5528,0,142.26338639652678
usage+per,262144,5529,0,142.23765599565925
usage+per,262144,553,0,474.0397830018083
usage+per,262144,5530,0,142.2119349005425
usage+per,262144,5531,0,142.1862231061291
usage+per,262144,5532,0,142.16052060737528
usage+per,262144,5533,0,142.13482739924092
usage+per,262144,5534,0,142.10914347668955
usage+per,262144,5535,0,142.08346883468835
usage+per,262144,5536,0,142.05780346820808
usage+per,262144,5537,0,142.03214737222322
usage+per,262144,5538,0,142.0065005417118
usage+per,262144,5539,0,141.98086297165554
usage+per,262144,554,0,473.1841155234657
usage+per,262144,5540,0,141.9552346570397
usage+per,262144,5541,0,141.92961559285328
usage+per,262144,5542,0,141.90400577408877
usage+per,262144,5543,0,141.87840519574237
usage+per,262144,5544,0,141.85281385281385
usage+per,262144,5545,0,141.8272317403066
usage+per,262144,5546,0,141.80165885322756
usage+per,262144,5547,0,141.77609518658736
usage+per,262144,5548,0,141.75054073540014
usage+per,262144,5549,0,141.72499549468372
usage+per,262144,555,0,472.33153153153154
usage+per,262144,5550,0,141.69945945945946
usage+per,262144,5551,0,141.6739326247523
usage+per,262144,5552,0,141.6484149855908
usage+per,262144,5553,0,141.62290653700703
usage+per,262144,5554,0,141.59740727403673
usage+per,262144,5555,0,141.57191719171917
usage+per,262144,5556,0,141.5464362850972
usage+per,262144,5557,0,141.5209645492172
usage+per,262144,5558,0,141.4955019791292
usage+per,262144,5559,0,141.47004856988667
usage+per,262144,556,0,471.48201438848923
usage+per,262144,5560,0,141.44460431654676
usage+per,262144,5561,0,141.41916921417013
usage+per,262144,5562,0,141.39374325782092
usage+per,262144,5563,0,141.36832644256697
usage+per,262144,5564,0,141.3429187634795
usage+per,262144,5565,0,141.31752021563344
usage+per,262144,5566,0,141.29213079410707
usage+per,262144,5567,0,141.26675049398239
usage+per,262144,5568,0,141.24137931034483
usage+per,262144,5569,0,141.21601723828334
usage+per,262144,557,0,470.63554757630163
usage+per,262144,5570,0,141.19066427289047
usage+per,262144,5571,0,141.16532040926225
usage+per,262144,5572,0,141.1399856424982
usage+per,262144,5573,0,141.1146599677014
usage+per,262144,5574,0,141.08934337997846
usage+per,262144,5575,0,141.06403587443947
usage+per,262144,5576,0,141.03873744619798
usage+per,262144,5577,0,141.01344809037116
usage+per,262144,5578,0,140.9881678020796
usage+per,262144,5579,0,140.9628965764474
usage+per,262144,558,0,469.7921146953405
usage+per,262144,5580,0,140.93763440860215
usage+per,262144,5581,0,140.91238129367497
usage+per,262144,5582,0,140.88713722680043
usage+per,262144,5583,0,140.8619022031166
usage+per,262144,5584,0,140.83667621776505
usage+per,262144,5585,0,140.8114592658908
usage+per,262144,5586,0,140.78625134264232
usage+per,262144,5587,0,140.76105244317165
usage+per,262144,5588,0,140.73586256263422
usage+per,262144,5589,0,140.71068169618894
usage+per,262144,559,0,468.9516994633274
usage+per,262144,5590,0,140.6855098389982
usage+per,262144,5591,0,140.66034698622786
usage+per,262144,5592,0,140.6351931330472
usage+per,262144,5593,0,140.610048274629
usage+per,262144,5594,0,140.58491240614944
usage+per,262144,5595,0,140.55978552278822
usage+per,262144,5596,0,140.53466761972837
usage+per,262144,5597,0,140.5095586921565
usage+per,262144,5598,0,140.4844587352626
usage+per,262144,5599,0,140.45936774424004
usage+per,262144,56,0,4681.142857142857
usage+per,262144,560,0,468.1142857142857
usage+per,262144,5600,0,140.43428571428572
usage+per,262144,5601,0,140.4092126405999
usage+per,262144,5602,0,140.3841485183863
usage+per,262144,5603,0,140.35909334285205
usage+per,262144,5604,0,140.33404710920772
usage+per,262144,5605,0,140.30900981266726
usage+per,262144,5606,0,140.2839814484481
usage+per,262144,5607,0,140.258962011771
usage+per,262144,5608,0,140.2339514978602
usage+per,262144,5609,0,140.2089499019433
usage+per,262144,561,0,467.27985739750443
usage+per,262144,5610,0,140.18395721925134
usage+per,262144,5611,0,140.15897344501872
usage+per,262144,5612,0,140.13399857448326
usage+per,262144,5613,0,140.10903260288615
usage+per,262144,5614,0,140.08407552547203
usage+per,262144,5615,0,140.05912733748886
usage+per,262144,5616,0,140.03418803418805
usage+per,262144,5617,0,140.00925761082428
usage+per,262144,5618,0,139.98433606265576
usage+per,262144,5619,0,139.95942338494393
usage+per,262144,562,0,466.44839857651243
usage+per,262144,5620,0,139.93451957295375
usage+per,262144,5621,0,139.90962462195338
usage+per,262144,5622,0,139.88473852721452
usage+per,262144,5623,0,139.85986128401208
usage+per,262144,5624,0,139.83499288762448
usage+per,262144,5625,0,139.81013333333334
usage+per,262144,5626,0,139.78528261642376
usage+per,262144,5627,0,139.76044073218412
usage+per,262144,5628,0,139.73560767590618
usage+per,262144,5629,0,139.71078344288506
usage+per,262144,563,0,465.61989342806396
usage+per,262144,5630,0,139.68596802841918
usage+per,262144,5631,0,139.66116142781033
usage+per,262144,5632,0,139.63636363636363
usage+per,262144,5633,0,139.61157464938753
usage+per,262144,5634,0,139.58679446219384
usage+per,262144,5635,0,139.5620230700976
usage+per,262144,5636,0,139.53726046841732
usage+per,262144,5637,0,139.5125066524747
usage+per,262144,5638,0,139.48776161759488
usage+per,262144,5639,0,139.4630253591062
usage+per,262144,564,0,464.79432624113474
usage+per,262144,5640,0,139.43829787234043
usage+per,262144,5641,0,139.4135791526325
usage+per,262144,5642,0,139.3888691953208
usage+per,262144,5643,0,139.36416799574695
usage+per,262144,5644,0,139.33947554925584
usage+per,262144,5645,0,139.31479185119574
usage+per,262144,5646,0,139.29011689691816
usage+per,262144,5647,0,139.26545068177793
usage+per,262144,5648,0,139.24079320113316
usage+per,262144,5649,0,139.21614445034518
usage+per,262144,565,0,463.9716814159292
usage+per,262144,5650,0,139.19150442477877
usage+per,262144,5651,0,139.1668731198018
usage+per,262144,5652,0,139.14225053078556
usage+per,262144,5653,0,139.11763665310454
usage+per,262144,5654,0,139.09303148213655
usage+per,262144,5655,0,139.0684350132626
usage+per,262144,5656,0,139.04384724186704
usage+per,262144,5657,0,139.01926816333747
usage+per,262144,5658,0,138.9946977730647
usage+per,262144,5659,0,138.97013606644285
usage+per,262144,566,0,463.1519434628975
usage+per,262144,5660,0,138.94558303886924
usage+per,262144,5661,0,138.92103868574458
usage+per,262144,5662,0,138.89650300247263
usage+per,262144,5663,0,138.87197598446053
usage+per,262144,5664,0,138.84745762711864
usage+per,262144,5665,0,138.82294792586055
usage+per,262144,5666,0,138.79844687610307
usage+per,262144,5667,0,138.7739544732663
usage+per,262144,5668,0,138.74947071277347
usage+per,262144,5669,0,138.72499559005115
usage+per,262144,567,0,462.33509700176364
usage+per,262144,5670,0,138.7005291005291
usage+per,262144,5671,0,138.67607123964027
usage+per,262144,5672,0,138.6516220028209
usage+per,262144,5673,0,138.6271813855103
usage+per,262144,5674,0,138.6027493831512
usage+per,262144,5675,0,138.57832599118942
usage+per,262144,5676,0,138.553911205074
usage+per,262144,5677,0,138.52950502025718
usage+per,262144,5678,0,138.50510743219442
usage+per,262144,5679,0,138.48071843634443
usage+per,262144,568,0,461.5211267605634
usage+per,262144,5680,0,138.456338028169
usage+per,262144,5681,0,138.43196620313324
usage+per,262144,5682,0,138.40760295670538
usage+per,262144,5683,0,138.38324828435685
usage+per,262144,5684,0,138.35890218156229
usage+per,262144,5685,0,138.33456464379947
usage+per,262144,5686,0,138.31023566654943
usage+per,262144,5687,0,138.28591524529628
usage+per,262144,5688,0,138.26160337552741
usage+per,262144,5689,0,138.23730005273333
usage+per,262144,569,0,460.7100175746924
usage+per,262144,5690,0,138.21300527240774
usage+per,262144,5691,0,138.18871903004745
usage+per,262144,5692,0,138.16444132115248
usage+per,262144,5693,0,138.14017214122606
usage+per,262144,5694,0,138.1159114857745
usage+per,262144,5695,0,138.09165935030728
usage+per,262144,5696,0,138.06741573033707
usage+per,262144,5697,0,138.04318062137966
usage+per,262144,5698,0,138.01895401895402
usage+per,262144,5699,0,137.9947359185822
usage+per,262144,57,0,4599.017543859649
usage+per,262144,570,0,459.9017543859649
usage+per,262144,5700,0,137.97052631578947
usage+per,262144,5701,0,137.9463252061042
usage+per,262144,5702,0,137.92213258505788
usage+per,262144,5703,0,137.89794844818516
usage+per,262144,5704,0,137.87377279102384
usage+per,262144,5705,0,137.8496056091148
usage+per,262144,5706,0,137.8254468980021
usage+per,262144,5707,0,137.80129665323287
usage+per,262144,5708,0,137.7771548703574
usage+per,262144,5709,0,137.75302154492906
usage+per,262144,571,0,459.09632224168126
usage+per,262144,5710,0,137.7288966725044
usage+per,262144,5711,0,137.70478024864298
usage+per,262144,5712,0,137.68067226890756
usage+per,262144,5713,0,137.656572728864
usage+per,262144,5714,0,137.6324816240812
usage+per,262144,5715,0,137.60839895013123
usage+per,262144,5716,0,137.5843247025892
usage+per,262144,5717,0,137.56025887703342
usage+per,262144,5718,0,137.53620146904512
usage+per,262144,5719,0,137.5121524742088
usage+per,262144,572,0,458.2937062937063
usage+per,262144,5720,0,137.4881118881119
usage+per,262144,5721,0,137.46407970634505
usage+per,262144,5722,0,137.44005592450193
usage+per,262144,5723,0,137.4160405381793
usage+per,262144,5724,0,137.39203354297695
usage+per,262144,5725,0,137.3680349344978
usage+per,262144,5726,0,137.3440447083479
usage+per,262144,5727,0,137.3200628601362
usage+per,262144,5728,0,137.29608938547486
usage+per,262144,5729,0,137.27212427997907
usage+per,262144,573,0,457.4938917975567
usage+per,262144,5730,0,137.24816753926703
usage+per,262144,5731,0,137.22421915896004
usage+per,262144,5732,0,137.2002791346825
usage+per,262144,5733,0,137.17634746206176
usage+per,262144,5734,0,137.15242413672829
usage+per,262144,5735,0,137.1285091543156
usage+per,262144,5736,0,137.10460251046024
usage+per,262144,5737,0,137.08070420080182
usage+per,262144,5738,0,137.05681422098291
usage+per,262144,5739,0,137.03293256664924
usage+per,262144,574,0,456.69686411149826
usage+per,262144,5740,0,137.00905923344948
usage+per,262144,5741,0,136.98519421703537
usage+per,262144,5742,0,136.96133751306166
usage+per,262144,5743,0,136.93748911718615
usage+per,262144,5744,0,136.91364902506965
usage+per,262144,5745,0,136.88981723237598
usage+per,262144,5746,0,136.86599373477202
usage+per,262144,5747,0,136.84217852792762
usage+per,262144,5748,0,136.81837160751564
usage+per,262144,5749,0,136.79457296921203
usage+per,262144,575,0,455.9026086956522
usage+per,262144,5750,0,136.77078260869564
usage+per,262144,5751,0,136.7470005216484
usage+per,262144,5752,0,136.72322670375522
usage+per,262144,5753,0,136.69946115070397
usage+per,262144,5754,0,136.6757038581856
usage+per,262144,5755,0,136.651954821894
usage+per,262144,5756,0,136.62821403752605
usage+per,262144,5757,0,136.60448150078165
usage+per,262144,5758,0,136.58075720736366
usage+per,262144,5759,0,136.55704115297794
usage+per,262144,576,0,455.1111111111111
usage+per,262144,5760,0,136.53333333333333
usage+per,262144,5761,0,136.50963374414164
usage+per,262144,5762,0,136.48594238111767
usage+per,262144,5763,0,136.46225923997918
usage+per,262144,5764,0,136.4385843164469
usage+per,262144,5765,0,136.4149176062446
usage+per,262144,5766,0,136.39125910509887
usage+per,262144,5767,0,136.3676088087394
usage+per,262144,5768,0,136.34396671289875
usage+per,262144,5769,0,136.32033281331255
usage+per,262144,577,0,454.3223570190641
usage+per,262144,5770,0,136.29670710571924
usage+per,262144,5771,0,136.27308958586033
usage+per,262144,5772,0,136.24948024948026
usage+per,262144,5773,0,136.22587909232635
usage+per,262144,5774,0,136.20228611014895
usage+per,262144,5775,0,136.1787012987013
usage+per,262144,5776,0,136.15512465373962
usage+per,262144,5777,0,136.13155617102302
usage+per,262144,5778,0,136.1079958463136
usage+per,262144,5779,0,136.08444367537635
usage+per,262144,578,0,453.5363321799308
usage+per,262144,5780,0,136.06089965397925
usage+per,262144,5781,0,136.0373637778931
usage+per,262144,5782,0,136.01383604289174
usage+per,262144,5783,0,135.99031644475187
usage+per,262144,5784,0,135.9668049792531
usage+per,262144,5785,0,135.94330164217806
usage+per,262144,5786,0,135.91980642931213
usage+per,262144,5787,0,135.89631933644375
usage+per,262144,5788,0,135.8728403593642
usage+per,262144,5789,0,135.84936949386767
usage+per,262144,579,0,452.7530224525043
usage+per,262144,5790,0,135.8259067357513
usage+per,262144,5791,0,135.80245208081504
usage+per,262144,5792,0,135.77900552486187
usage+per,262144,5793,0,135.75556706369755
usage+per,262144,5794,0,135.73213669313083
usage+per,262144,5795,0,135.70871440897326
usage+per,262144,5796,0,135.68530020703935
usage+per,262144,5797,0,135.66189408314645
usage+per,262144,5798,0,135.63849603311488
usage+per,262144,5799,0,135.61510605276771
usage+per,262144,58,0,4519.724137931034
usage+per,262144,580,0,451.97241379310344
usage+per,262144,5800,0,135.59172413793104
usage+per,262144,5801,0,135.5683502844337
usage+per,262144,5802,0,135.54498448810756
usage+per,262144,5803,0,135.52162674478717
usage+per,262144,5804,0,135.49827705031012
usage+per,262144,5805,0,135.47493540051678
usage+per,262144,5806,0,135.45160179125043
usage+per,262144,5807,0,135.42827621835715
usage+per,262144,5808,0,135.40495867768595
usage+per,262144,5809,0,135.38164916508865
usage+per,262144,581,0,451.19449225473323
usage+per,262144,5810,0,135.35834767641995
usage+per,262144,5811,0,135.33505420753744
usage+per,262144,5812,0,135.31176875430145
usage+per,262144,5813,0,135.28849131257527
usage+per,262144,5814,0,135.26522187822496
usage+per,262144,5815,0,135.2419604471195
usage+per,262144,5816,0,135.21870701513066
usage+per,262144,5817,0,135.19546157813306
usage+per,262144,5818,0,135.17222413200412
usage+per,262144,5819,0,135.14899467262416
usage+per,262144,582,0,450.4192439862543
usage+per,262144,5820,0,135.1257731958763
usage+per,262144,5821,0,135.10255969764646
usage+per,262144,5822,0,135.07935417382342
usage+per,262144,5823,0,135.05615662029882
usage+per,262144,5824,0,135.03296703296704
usage+per,262144,5825,0,135.00978540772533
usage+per,262144,5826,0,134.98661174047373
usage+per,262144,5827,0,134.96344602711514
usage+per,262144,5828,0,134.94028826355526
usage+per,262144,5829,0,134.91713844570253
usage+per,262144,583,0,449.6466552315609
usage+per,262144,5830,0,134.89399656946827
usage+per,262144,5831,0,134.8708626307666
usage+per,262144,5832,0,134.84773662551441
usage+per,262144,5833,0,134.8246185496314
usage+per,262144,5834,0,134.8015083990401
usage+per,262144,5835,0,134.7784061696658
usage+per,262144,5836,0,134.7553118574366
usage+per,262144,5837,0,134.73222545828335
usage+per,262144,5838,0,134.70914696813978
usage+per,262144,5839,0,134.68607638294228
usage+per,262144,584,0,448.8767123287671
usage+per,262144,5840,0,134.66301369863012
usage+per,262144,5841,0,134.63995891114536
usage+per,262144,5842,0,134.61691201643274
usage+per,262144,5843,0,134.59387301043984
usage+per,262144,5844,0,134.57084188911705
usage+per,262144,5845,0,134.54781864841746
usage+per,262144,5846,0,134.52480328429695
usage+per,262144,5847,0,134.5017957927142
usage+per,262144,5848,0,134.47879616963064
usage+per,262144,5849,0,134.45580441101043
usage+per,262144,585,0,448.1094017094017
usage+per,262144,5850,0,134.4328205128205
usage+per,262144,5851,0,134.4098444710306
usage+per,262144,5852,0,134.38687628161313
usage+per,262144,5853,0,134.3639159405433
usage+per,262144,5854,0,134.34096344379913
usage+per,262144,5855,0,134.31801878736124
usage+per,262144,5856,0,134.29508196721312
usage+per,262144,5857,0,134.27215297934097
usage+per,262144,5858,0,134.2492318197337
usage+per,262144,5859,0,134.226318484383
usage+per,262144,586,0,447.3447098976109
usage+per,262144,5860,0,134.20341296928328
usage+per,262144,5861,0,134.18051527043167
usage+per,262144,5862,0,134.15762538382805
usage+per,262144,5863,0,134.134743305475
usage+per,262144,5864,0,134.1118690313779
usage+per,262144,5865,0,134.08900255754475
usage+per,262144,5866,0,134.06614387998636
usage+per,262144,5867,0,134.0432929947162
usage+per,262144,5868,0,134.02044989775052
usage+per,262144,5869,0,133.9976145851082
usage+per,262144,587,0,446.5826235093697
usage+per,262144,5870,0,133.9747870528109
usage+per,262144,5871,0,133.951967296883
usage+per,262144,5872,0,133.9291553133515
usage+per,262144,5873,0,133.9063510982462
usage+per,262144,5874,0,133.8835546475996
usage+per,262144,5875,0,133.8607659574468
usage+per,262144,5876,0,133.83798502382572
usage+per,262144,5877,0,133.81521184277693
usage+per,262144,5878,0,133.79244641034364
usage+per,262144,5879,0,133.76968872257186
usage+per,262144,588,0,445.82312925170066
usage+per,262144,5880,0,133.74693877551022
usage+per,262144,5881,0,133.72419656521
usage+per,262144,5882,0,133.70146208772528
usage+per,262144,5883,0,133.6787353391127
usage+per,262144,5884,0,133.65601631543169
usage+per,262144,5885,0,133.63330501274427
usage+per,262144,5886,0,133.6106014271152
usage+per,262144,5887,0,133.58790555461186
usage+per,262144,5888,0,133.56521739130434
usage+per,262144,5889,0,133.5425369332654
usage+per,262144,589,0,445.0662139219015
usage+per,262144,5890,0,133.51986417657045
usage+per,262144,5891,0,133.49719911729758
usage+per,262144,5892,0,133.47454175152748
usage+per,262144,5893,0,133.45189207534364
usage+per,262144,5894,0,133.42925008483203
usage+per,262144,5895,0,133.40661577608142
usage+per,262144,5896,0,133.38398914518316
usage+per,262144,5897,0,133.3613701882313
usage+per,262144,5898,0,133.33875890132248
usage+per,262144,5899,0,133.31615528055602
usage+per,262144,59,0,4443.118644067797
usage+per,262144,590,0,444.31186440677965
usage+per,262144,5900,0,133.2935593220339
usage+per,262144,5901,0,133.2709710218607
usage+per,262144,5902,0,133.24839037614367
usage+per,262144,5903,0,133.2258173809927
usage+per,262144,5904,0,133.20325203252034
usage+per,262144,5905,0,133.18069432684166
usage+per,262144,5906,0,133.1581442600745
usage+per,262144,5907,0,133.13560182833925
usage+per,262144,5908,0,133.11306702775897
usage+per,262144,5909,0,133.0905398544593
usage+per,262144,591,0,443.5600676818951
usage+per,262144,5910,0,133.06802030456853
usage+per,262144,5911,0,133.04550837421755
usage+per,262144,5912,0,133.02300405953991
usage+per,262144,5913,0,133.00050735667173
usage+per,262144,5914,0,132.97801826175177
usage+per,262144,5915,0,132.95553677092138
usage+per,262144,5916,0,132.93306288032454
usage+per,262144,5917,0,132.91059658610783
usage+per,262144,5918,0,132.88813788442042
usage+per,262144,5919,0,132.8656867714141
usage+per,262144,592,0,442.81081081081084
usage+per,262144,5920,0,132.84324324324325
usage+per,262144,5921,0,132.82080729606486
usage+per,262144,5922,0,132.7983789260385
usage+per,262144,5923,0,132.77595812932634
usage+per,262144,5924,0,132.75354490209318
usage+per,262144,5925,0,132.73113924050634
usage+per,262144,5926,0,132.70874114073575
usage+per,262144,5927,0,132.68635059895394
usage+per,262144,5928,0,132.66396761133603
usage+per,262144,5929,0,132.6415921740597
usage+per,262144,593,0,442.06408094435074
usage+per,262144,5930,0,132.61922428330521
usage+per,262144,5931,0,132.59686393525544
usage+per,262144,5932,0,132.57451112609576
usage+per,262144,5933,0,132.55216585201416
usage+per,262144,5934,0,132.52982810920122
usage+per,262144,5935,0,132.50749789385003
usage+per,262144,5936,0,132.48517520215634
usage+per,262144,5937,0,132.46286003031835
usage+per,262144,5938,0,132.44055237453688
usage+per,262144,5939,0,132.41825223101532
usage+per,262144,594,0,441.3198653198653
usage+per,262144,5940,0,132.3959595959596
usage+per,262144,5941,0,132.37367446557818
usage+per,262144,5942,0,132.35139683608213
usage+per,262144,5943,0,132.329126703685
usage+per,262144,5944,0,132.30686406460296
usage+per,262144,5945,0,132.28460891505466
usage+per,262144,5946,0,132.26236125126135
usage+per,262144,5947,0,132.2401210694468
usage+per,262144,5948,0,132.21788836583727
usage+per,262144,5949,0,132.19566313666164
usage+per,262144,595,0,440.5781512605042
usage+per,262144,5950,0,132.17344537815126
usage+per,262144,5951,0,132.15123508654008
usage+per,262144,5952,0,132.1290322580645
usage+per,262144,5953,0,132.10683688896356
usage+per,262144,5954,0,132.08464897547867
usage+per,262144,5955,0,132.0624685138539
usage+per,262144,5956,0,132.0402955003358
usage+per,262144,5957,0,132.0181299311734
usage+per,262144,5958,0,131.99597180261833
usage+per,262144,5959,0,131.97382111092466
usage+per,262144,596,0,439.83892617449663
usage+per,262144,5960,0,131.951677852349
usage+per,262144,5961,0,131.92954202315047
usage+per,262144,5962,0,131.90741361959073
usage+per,262144,5963,0,131.88529263793393
usage+per,262144,5964,0,131.8631790744467
usage+per,262144,5965,0,131.84107292539815
usage+per,262144,5966,0,131.81897418706
usage+per,262144,5967,0,131.79688285570637
usage+per,262144,5968,0,131.77479892761394
usage+per,262144,5969,0,131.7527223990618
usage+per,262144,597,0,439.10217755443887
usage+per,262144,5970,0,131.73065326633167
usage+per,262144,5971,0,131.7085915257076
usage+per,262144,5972,0,131.6865371734762
usage+per,262144,5973,0,131.66449020592668
usage+per,262144,5974,0,131.6424506193505
usage+per,262144,5975,0,131.62041841004185
usage+per,262144,5976,0,131.59839357429718
usage+per,262144,5977,0,131.5763761084156
usage+per,262144,5978,0,131.55436600869857
usage+per,262144,5979,0,131.53236327145007
usage+per,262144,598,0,438.3678929765886
usage+per,262144,5980,0,131.51036789297657
usage+per,262144,5981,0,131.48837986958702
usage+per,262144,5982,0,131.46639919759278
usage+per,262144,5983,0,131.4444258733077
usage+per,262144,5984,0,131.42245989304814
usage+per,262144,5985,0,131.40050125313283
usage+per,262144,5986,0,131.37854994988305
usage+per,262144,5987,0,131.35660597962251
usage+per,262144,5988,0,131.33466933867734
usage+per,262144,5989,0,131.3127400233762
usage+per,262144,599,0,437.63606010016696
usage+per,262144,5990,0,131.29081803005008
usage+per,262144,5991,0,131.26890335503253
usage+per,262144,5992,0,131.24699599465956
usage+per,262144,5993,0,131.2250959452695
usage+per,262144,5994,0,131.2032032032032
usage+per,262144,5995,0,131.181317764804
usage+per,262144,5996,0,131.15943962641762
usage+per,262144,5997,0,131.1375687843922
usage+per,262144,5998,0,131.11570523507837
usage+per,262144,5999,0,131.09384897482914
usage+per,262144,6,0,43690.666666666664
usage+per,262144,60,0,4369.066666666667
usage+per,262144,600,0,436.9066666666667
usage+per,262144,6000,0,131.072
usage+per,262144,6001,0,131.05015830694884
usage+per,262144,6002,0,131.02832389203598
usage+per,262144,6003,0,131.00649675162418
usage+per,262144,6004,0,130.98467688207862
usage+per,262144,6005,0,130.96286427976685
usage+per,262144,6006,0,130.94105894105894
usage+per,262144,6007,0,130.9192608623273
usage+per,262144,6008,0,130.89747003994674
usage+per,262144,6009,0,130.87568647029457
usage+per,262144,601,0,436.17970049916806
usage+per,262144,6010,0,130.85391014975042
usage+per,262144,6011,0,130.83214107469638
usage+per,262144,6012,0,130.81037924151696
usage+per,262144,6013,0,130.78862464659903
usage+per,262144,6014,0,130.7668772863319
usage+per,262144,6015,0,130.74513715710722
usage+per,262144,6016,0,130.72340425531914
usage+per,262144,6017,0,130.70167857736413
usage+per,262144,6018,0,130.67996011964107
usage+per,262144,6019,0,130.65824887855126
usage+per,262144,602,0,435.45514950166114
usage+per,262144,6020,0,130.63654485049832
usage+per,262144,6021,0,130.61484803188839
usage+per,262144,6022,0,130.59315841912985
usage+per,262144,6023,0,130.57147600863357
usage+per,262144,6024,0,130.54980079681275
usage+per,262144,6025,0,130.52813278008298
usage+per,262144,6026,0,130.50647195486226
usage+per,262144,6027,0,130.48481831757093
usage+per,262144,6028,0,130.46317186463173
usage+per,262144,6029,0,130.44153259246974
usage+per,262144,603,0,434.7330016583748
usage+per,262144,6030,0,130.41990049751243
usage+per,262144,6031,0,130.3982755761897
usage+per,262144,6032,0,130.3766578249337
usage+per,262144,6033,0,130.355047240179
usage+per,262144,6034,0,130.3334438183626
usage+per,262144,6035,0,130.31184755592378
usage+per,262144,6036,0,130.29025844930416
usage+per,262144,6037,0,130.2686764949478
usage+per,262144,6038,0,130.2471016893011
usage+per,262144,6039,0,130.22553402881272
usage+per,262144,604,0,434.0132450331126
usage+per,262144,6040,0,130.20397350993377
usage+per,262144,6041,0,130.1824201291177
usage+per,262144,6042,0,130.16087388282025
usage+per,262144,6043,0,130.13933476749958
usage+per,262144,6044,0,130.11780277961614
usage+per,262144,6045,0,130.09627791563275
usage+per,262144,6046,0,130.07476017201455
usage+per,262144,6047,0,130.05324954522905
usage+per,262144,6048,0,130.03174603174602
usage+per,262144,6049,0,130.01024962803768
usage+per,262144,605,0,433.29586776859503
usage+per,262144,6050,0,129.98876033057851
usage+per,262144,6051,0,129.9672781358453
usage+per,262144,6052,0,129.94580304031726
usage+per,262144,6053,0,129.9243350404758
usage+per,262144,6054,0,129.90287413280475
usage+per,262144,6055,0,129.88142031379024
usage+per,262144,6056,0,129.85997357992073
usage+per,262144,6057,0,129.83853392768697
usage+per,262144,6058,0,129.81710135358205
usage+per,262144,6059,0,129.79567585410135
usage+per,262144,606,0,432.5808580858086
usage+per,262144,6060,0,129.77425742574258
usage+per,262144,6061,0,129.75284606500577
usage+per,262144,6062,0,129.73144176839327
usage+per,262144,6063,0,129.7100445324097
usage+per,262144,6064,0,129.68865435356201
usage+per,262144,6065,0,129.66727122835945
usage+per,262144,6066,0,129.64589515331355
usage+per,262144,6067,0,129.6245261249382
