i,suite,case,N,DISK_SIZE,DISK_GEOMETRY,SIZE,DISK_SIM,SEED,FS,STEP,BLOCK_SIZE,BLOCK_COUNT,ORDER,probe,n,bench_reads,bench_progs,bench_erases,bench_readed,bench_progged,bench_erased,bench_simtime,bench_runtime
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2746,5492,2746,0,5492,307157,0,486142054,0.244450
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2739,5478,2739,0,5478,306243,0,484695546,0.243582
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2739,33766,2739,0,316646,262217,0,427493134,0.243190
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2747,5494,2747,0,5494,307285,0,486344630,0.244541
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2740,5480,2740,0,5480,306371,0,484898122,0.243670
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2740,33780,2740,0,316780,262324,0,427667768,0.243278
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2748,5496,2748,0,5496,307419,0,486556698,0.244632
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2741,5482,2741,0,5482,306499,0,485100698,0.243762
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2741,33792,2741,0,316892,262425,0,427832030,0.243411
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2749,5498,2749,0,5498,307553,0,486768766,0.244764
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2742,5484,2742,0,5484,306627,0,485303274,0.243893
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2742,33806,2742,0,317026,262534,0,428009828,0.243520
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2750,5500,2750,0,5500,307687,0,486980834,0.244870
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2743,5486,2743,0,5486,306755,0,485505850,0.244004
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2743,33818,2743,0,317138,262629,0,428164598,0.243613
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2751,5502,2751,0,5502,307821,0,487192902,0.244965
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2744,5488,2744,0,5488,306889,0,485717918,0.244095
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2744,33832,2744,0,317272,262735,0,428337650,0.243703
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2752,5504,2752,0,5504,307960,0,487412880,0.245056
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2745,5490,2745,0,5490,307023,0,485929986,0.244194
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2745,33845,2745,0,317395,262848,0,428521336,0.243817
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2753,5506,2753,0,5506,308099,0,487632858,0.245169
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2746,5492,2746,0,5492,307157,0,486142054,0.244301
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2746,33860,2746,0,317540,262963,0,428709066,0.243910
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2754,5508,2754,0,5508,308238,0,487852836,0.245261
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2747,5494,2747,0,5494,307285,0,486344630,0.244390
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2747,33874,2747,0,317674,263068,0,428880536,0.243998
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2755,5510,2755,0,5510,308372,0,488064904,0.245351
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2748,5496,2748,0,5496,307419,0,486556698,0.244482
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2748,33889,2748,0,317819,263174,0,429054028,0.244092
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2756,5512,2756,0,5512,308506,0,488276972,0.245445
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2749,5498,2749,0,5498,307553,0,486768766,0.244573
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2749,33905,2749,0,317975,263292,0,429246944,0.244182
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2757,5514,2757,0,5514,308634,0,488479548,0.245531
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2750,5500,2750,0,5500,307687,0,486980834,0.244663
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2750,33921,2750,0,318131,263409,0,429438278,0.244272
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2758,5516,2758,0,5516,308756,0,488672632,0.245623
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2751,5502,2751,0,5502,307821,0,487192902,0.244751
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2751,33936,2751,0,318276,263520,0,429619680,0.244365
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2759,5518,2759,0,5518,308878,0,488865716,0.245718
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2752,5504,2752,0,5504,307960,0,487412880,0.244848
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2752,33944,2752,0,318344,263616,0,429774272,0.244461
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2760,5520,2760,0,5520,309006,0,489068292,0.245812
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2753,5506,2753,0,5506,308099,0,487632858,0.244941
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2753,33959,2753,0,318489,263723,0,429949346,0.244550
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2761,5522,2761,0,5522,309134,0,489270868,0.245939
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2754,5508,2754,0,5508,308238,0,487852836,0.245087
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2754,33975,2754,0,318645,263840,0,430140680,0.244681
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2762,5524,2762,0,5524,309262,0,489473444,0.246035
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2755,5510,2755,0,5510,308372,0,488064904,0.245165
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2755,33989,2755,0,318779,263944,0,430310568,0.244773
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2763,5526,2763,0,5526,309384,0,489666528,0.246125
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2756,5512,2756,0,5512,308506,0,488276972,0.245255
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2756,34003,2756,0,318913,264056,0,430493112,0.244866
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2764,5528,2764,0,5528,309512,0,489869104,0.246217
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2757,5514,2757,0,5514,308634,0,488479548,0.245346
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2757,34016,2757,0,319036,264163,0,430667306,0.244958
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2765,5530,2765,0,5530,309640,0,490071680,0.246308
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2758,5516,2758,0,5516,308756,0,488672632,0.245450
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2758,34031,2758,0,319181,264269,0,430840798,0.245059
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2766,5532,2766,0,5532,309768,0,490274256,0.246408
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2759,5518,2759,0,5518,308878,0,488865716,0.245537
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2759,34045,2759,0,319315,264380,0,431021760,0.245148
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2767,5534,2767,0,5534,309896,0,490476832,0.246497
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2760,5520,2760,0,5520,309006,0,489068292,0.245625
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2760,34060,2760,0,319460,264484,0,431192088,0.245234
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2768,5536,2768,0,5536,310030,0,490688900,0.246583
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2761,5522,2761,0,5522,309134,0,489270868,0.245717
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2761,34070,2761,0,319550,264592,0,431366544,0.245325
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2769,5538,2769,0,5538,310164,0,490900968,0.246675
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2762,5524,2762,0,5524,309262,0,489473444,0.245803
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2762,34082,2762,0,319662,264693,0,431530806,0.245411
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2770,5540,2770,0,5540,310298,0,491113036,0.246760
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2763,5526,2763,0,5526,309384,0,489666528,0.245892
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2763,34096,2763,0,319796,264799,0,431703858,0.245503
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2771,5542,2771,0,5542,310426,0,491315612,0.246855
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2764,5528,2764,0,5528,309512,0,489869104,0.245984
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2764,34108,2764,0,319908,264905,0,431876030,0.245593
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2772,5544,2772,0,5544,310554,0,491518188,0.246944
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2765,5530,2765,0,5530,309640,0,490071680,0.246077
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2765,34121,2765,0,320031,265008,0,432043896,0.245686
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2773,5546,2773,0,5546,310682,0,491720764,0.247039
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2766,5532,2766,0,5532,309768,0,490274256,0.246169
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2766,34136,2766,0,320176,265109,0,432209478,0.245777
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2774,5548,2774,0,5548,310810,0,491923340,0.247127
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2767,5534,2767,0,5534,309896,0,490476832,0.246256
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2767,34150,2767,0,320310,265218,0,432387276,0.245867
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2775,5550,2775,0,5550,310938,0,492125916,0.247220
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2768,5536,2768,0,5536,310030,0,490688900,0.246350
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2768,34155,2768,0,320345,265326,0,432559532,0.245951
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2776,5552,2776,0,5552,311072,0,492337984,0.247300
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2769,5538,2769,0,5538,310164,0,490900968,0.246427
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2769,34170,2769,0,320490,265431,0,432731442,0.246028
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2777,5554,2777,0,5554,311206,0,492550052,0.247380
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2770,5540,2770,0,5540,310298,0,491113036,0.246510
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2770,34183,2770,0,320613,265532,0,432896144,0.246113
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2778,5556,2778,0,5556,311340,0,492762120,0.247465
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2771,5542,2771,0,5542,310426,0,491315612,0.246593
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2771,34196,2771,0,320736,265638,0,433068756,0.246194
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2779,5558,2779,0,5558,311468,0,492964696,0.247544
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2772,5544,2772,0,5544,310554,0,491518188,0.246675
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2772,34210,2772,0,320870,265745,0,433243390,0.246277
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2780,5560,2780,0,5560,311602,0,493176764,0.247626
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2773,5546,2773,0,5546,310682,0,491720764,0.246753
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2773,34225,2773,0,321015,265858,0,433427956,0.246354
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2781,5562,2781,0,5562,311736,0,493388832,0.247705
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2774,5548,2774,0,5548,310810,0,491923340,0.246833
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2774,34238,2774,0,321138,265959,0,433592658,0.246436
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2782,5564,2782,0,5564,311870,0,493600900,0.247784
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2775,5550,2775,0,5550,310938,0,492125916,0.246911
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2775,34252,2775,0,321272,266060,0,433757800,0.246513
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2783,5566,2783,0,5566,312004,0,493812968,0.247861
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2776,5552,2776,0,5552,311072,0,492337984,0.246990
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2776,34264,2776,0,321384,266157,0,433915734,0.246592
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2784,5568,2784,0,5568,312143,0,494032946,0.247942
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2777,5554,2777,0,5554,311206,0,492550052,0.247071
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2777,34280,2777,0,321540,266270,0,434100740,0.246673
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2785,5570,2785,0,5570,312282,0,494252924,0.248021
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2778,5556,2778,0,5556,311340,0,492762120,0.247147
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2778,34294,2778,0,321674,266376,0,434273792,0.246751
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2786,5572,2786,0,5572,312421,0,494472902,0.248099
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2779,5558,2779,0,5558,311468,0,492964696,0.247231
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2779,34309,2779,0,321819,266484,0,434450448,0.246841
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2787,5574,2787,0,5574,312555,0,494684970,0.248192
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2780,5560,2780,0,5560,311602,0,493176764,0.247320
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2780,34319,2780,0,321909,266581,0,434607502,0.246932
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2788,5576,2788,0,5576,312689,0,494897038,0.248285
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2781,5562,2781,0,5562,311736,0,493388832,0.247416
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2781,34333,2781,0,322043,266688,0,434782136,0.247027
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2789,5578,2789,0,5578,312817,0,495099614,0.248378
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2782,5564,2782,0,5564,311870,0,493600900,0.247506
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2782,34349,2782,0,322199,266800,0,434965560,0.247114
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2790,5580,2790,0,5580,312945,0,495302190,0.248464
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2783,5566,2783,0,5566,312004,0,493812968,0.247596
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2783,34362,2783,0,322322,266905,0,435136590,0.247234
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2791,5582,2791,0,5582,313073,0,495504766,0.248572
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2784,5568,2784,0,5568,312143,0,494032946,0.247702
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2784,34375,2784,0,322445,267006,0,435301292,0.247312
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2792,5584,2792,0,5584,313207,0,495716834,0.248667
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2785,5570,2785,0,5570,312282,0,494252924,0.247797
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2785,34386,2785,0,322546,267102,0,435457204,0.247405
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2793,5586,2793,0,5586,313341,0,495928902,0.248759
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2786,5572,2786,0,5572,312421,0,494472902,0.247888
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2786,34400,2786,0,322680,267210,0,435633420,0.247495
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2794,5588,2794,0,5588,313475,0,496140970,0.248845
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2787,5574,2787,0,5574,312555,0,494684970,0.247977
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2787,34414,2787,0,322814,267322,0,435815964,0.247585
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2795,5590,2795,0,5590,313603,0,496343546,0.248938
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2788,5576,2788,0,5576,312689,0,494897038,0.248070
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2788,34427,2788,0,322937,267424,0,435982248,0.247692
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2796,5592,2796,0,5592,313737,0,496555614,0.249042
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2789,5578,2789,0,5578,312817,0,495099614,0.248177
14,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,2,create,2789,34442,2789,0,323082,267538,0,436168396,0.247788
12,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,0,create,2797,5594,2797,0,5594,313871,0,496767682,0.249139
13,bench_p26_rbyd,bench_p26_rbyd_create,8192,134217728,0,4,1,0,3,1,134217728,1,1,create,2790,5580,2790,0,5580,312945,0,495302190,0.248273
